MineID,MineName,latitude,longitude,TotalExemptions
1300095,Mason City Plant ,43.176667,-93.209722,481335
1300148,Mason City Plant & Quarry,43.171388,-93.201111,36933
2300099,Marshall Quarry,39.123055,-93.196944,25060
2302059,76 Quarry,36.623118,-93.164069,146
300040,Valley Springs Quarry,36.273611,-93.149722,1787
1302217,SKYLINE CONSTRUCTION MINE #1,41.27,-93.108056,7690
1302157,WILTGEN PORT. PLANT #1,41.878055,-93.097777,180
1302230,WILTGEN PORTABLE WASH PLANT #1,41.878055,-93.097777,358
1302204,N.I.S.&G.INC.,41.878003,-93.097702,1200
2103379,Screen Plant #960072,45.035833,-93.0925,54
2103352,Keetac,47.395555,-93.076111,77699
2103655,Mesabi Chief 3,47.395555,-93.076111,588
300299,Malvern Minerals Sandstone Quarry,34.503611,-93.055277,11352
301901,Danny Hall,36.27,-93.036944,4813
301783,Spa City Gravel,34.533888,-93.035833,2157
301794,FOX PASS,34.545277,-93.024722,4329
300479,"EVRAZ Stratcor, Inc.",34.463611,-92.9475,6561
1302138,Crushing Plant #2,40.779166,-92.943611,7874
1301225,Durham Mine & Mill,41.345278,-92.939167,7377
301990,Sugarloaf Farms Quarry,36.412777,-92.931111,336
2302238,RICHLAND CREEK #1,38.554722,-92.922222,468
2302167,Portable Plant # 1,38.361944,-92.893055,135
1300284,Duenow Shop,43.405833,-92.870555,7710
2302196,Double Eagle Aggregates Co Inc,37.155561,-92.859515,755
2302384,Putnam County Quarry,40.530277,-92.841388,1662
2301119,Fischer Materials Co Inc,38.323888,-92.835833,38
2103472,Olson Pit,48.053611,-92.831111,108
2101600,Hibbing Taconite Company,47.438201,-92.827912,306568
301586,Jones Mill Quarry,34.407622,-92.822244,373
1300063,Sully Mine ,41.647778,-92.821944,4054
2302408,CEC Plant #2-Ser #99515,38.191667,-92.816944,361
2302284,CR Gravel,38.381666,-92.807777,1705
2302263,Rip Rap Plant,38.175833,-92.784444,100
2100096,Stussy Construction-Portable Crusher #1,44.052777,-92.758333,100
301857,B & B GRAVEL #2,33.773611,-92.705833,2068
2103404,United Plant,47.280556,-92.688611,520844
1600021,Winn Rock LLC,31.919536,-92.680513,4000
1302095,Crushing Plant #1,43.057902,-92.672543,859
1302096,Crushing Plant #2,43.057902,-92.672543,3130
2302367,Ava Quarry,36.8992,-92.653712,200
1300715,"Manatts Sand & Gravel, Inc.",41.949166,-92.630277,1200
2100282,Minntac Mine,47.5325,-92.623611,138784
2100819,Minntac Maintenance Dept.,47.5325,-92.623611,4268
2100820,Minntac Plant,47.5325,-92.623611,264359
2103213,Portable Crusher #3,43.920724,-92.618188,7592
2302260,Lake Ozark Sand & Gravel Inc ,38.235833,-92.618055,1614
2301387,Wallace Cement Pit And Plant,36.570156,-92.609004,4158
1300112,Malcom Mine,41.760278,-92.596944,1449
2302303,Bagnell 13 Quarry,38.348333,-92.581666,143
2102449,ArcelorMittal Minorca Mine Inc,47.546388,-92.554166,264943
2302004,Huntsville Quarry,39.440555,-92.545277,1964
300257,Arkansas Operations Mill,34.582664,-92.535399,118829
302023,"Huber Specialty Hydrates, LLC ",34.582777,-92.535277,214
2103403,United - Mine,47.473333,-92.534722,65972
301820,Granite Mountain Quarry  #3,34.688611,-92.525,145
301945,Bonds Quarry,35.442031,-92.517007,1896
300261,Saint-Gobain Proppants,34.583889,-92.516389,17615
301979,Section 27,34.535,-92.513611,645
2102669,Crusher 22-25,44.122777,-92.510555,746
2103070,Duluth Ready mix,47.006979,-92.471023,560
300791,Portable Plant #1,35.096111,-92.443333,1593
301920,Lost Lake Mine,34.534166,-92.441111,100
300855,Greenbrier Quarry,35.111666,-92.4325,5940
2102607,Roberson ,44.285164,-92.428267,4743
2103607,Canyon Screener,46.916121,-92.421681,534
301815,Sheridan Mine,34.306944,-92.401389,5788
301324,Eagle Mills Plant,33.835555,-92.392777,530
301240,Baxter County Quarry ,36.334724,-92.385365,664
301537,Granite Mountain Qrys-Crystal Hill Plt,34.828611,-92.382777,100
1300725,Waterloo Sand ,42.531944,-92.377222,857
300610,MCGUIRE QUARRY AND PLANT,36.3378,-92.3767,17532
2300078,Boone Quarries-East,38.985,-92.351944,360
2302099,Riggs Quarry,39.174167,-92.350556,674
1302395,Wash Plant #3-IA,43.065277,-92.337777,100
2103320,Biwabik Pit,47.526111,-92.334166,152
1302213,Lyle Mine,41.209444,-92.315278,45000
1302158,Plant One,41.209444,-92.315277,308
4703132,Plant #2,45.861606,-92.313665,100
2301834,P 1,37.132881,-92.310315,163
4703110,Maiden Rock,44.560833,-92.309722,856
2302361,Gravel Pit,37.133056,-92.308333,773
300537,Little Rock Plant,34.656388,-92.306111,100
301941,Arkansas Aggregates,34.688611,-92.300833,1361
1302173,Waterloo South Quarry ,42.351025,-92.298577,3520
2302394,Mote Sand & Gravel,38.090315,-92.292675,773
300426,3 M Little Rock Industrial Mineral Prod,34.694722,-92.2925,9589
4701525,Rush River Pit,44.653055,-92.285,3400
2302221,"Stockman Quarry, LLC",38.50302,-92.269113,485
2103689,"Mesabi Nugget Delaware, LLC",47.549722,-92.264722,37267
300098,Granite Mountain Quarry #1,34.679722,-92.264166,25123
300876,Granite Mountain Quarry #2,34.706944,-92.253888,2957
1301415,Portable Crushing Plant #2,42.463333,-92.246388,62
1302076,Portable Crushing Plant #1,42.463333,-92.246388,374
1601298,Jena Aggregates Plant ,31.677222,-92.243333,5862
2300916,DBA MT GROVE QUARRY,37.137706,-92.22469,9000
301373,Pryor Mountain Quarry Inc,35.510555,-92.221944,1468
2301779,Stadium West Quarry,38.578055,-92.215555,2858
301929,L & N Quarries,35.768611,-92.21,4704
1302367,Portable Crushing Plant #2,42.181111,-92.178888,1220
301504,Cabot Quarry ,35.000278,-92.143056,5652
301976,SWN Sand Company,34.758333,-92.140555,1993
2103031,Billington Gravel Pit,46.768766,-92.127802,8144
2302278,Hermann Sand-Jefferson City Plant,38.640277,-92.1225,3637
2302135,"Willard Quarries, Inc.-St Robert Mo",37.821666,-92.115555,27
4700587,Graymont Superior Lime Plant,46.720833,-92.104167,292
2301908,Westphalia Quarry,38.350555,-92.095833,1126
1300019,Plant Two,40.839444,-92.086666,100
301806,TUCKER BLUFF,35.040277,-92.078333,5050
301981,BLK Quarries Inc Rosebud Location,35.351388,-92.046944,108
2302325,Shelby Co Stone,39.696666,-92.044166,79134
301885,Lone Star Quarry,35.4075,-92.040277,1260
301545,JOHNSVILLE COMPANY LLC,33.359497,-92.019601,5944
2300125,EDINA PLANT (KC01),40.142777,-92.011388,3375
4703662,Superior Silica Sands Church Road Mine,45.325833,-92.010556,100
1601119,Lafayette Asphalt Inc,30.195277,-91.996666,23169
2100642,Wabasha Pit and Mill,44.359478,-91.974369,143
2302420,John Klick Trucking LLC,38.783611,-91.969166,654
2301447,Reform Quarry,38.846667,-91.948056,972
2300160,Millersburg Quarry,38.850556,-91.946111,243
2100209,Northshore Mining Company,47.708528,-91.944603,32117
300313,Unimin Corporation Guion Plant,35.925556,-91.940556,100
2103673,Quarry #1,44.07163,-91.939602,4166
2302307,"WWW Acres, L.L.C.",38.952777,-91.939166,677
1600509,AVERY ISLAND,29.895,-91.910278,14872
2302009,Auxvasse Quarry,38.995555,-91.898333,27883
1600995,NEW IBERIA PLANT,30.0575,-91.880833,72280
2302218,"SPRING CREEK MATERIALS, INC.",36.748611,-91.8725,7016
2302049,S & S QUARRIES,36.716111,-91.841388,7152
301629,PIT NO. 1,36.136388,-91.839722,10559
1600865,B & D SAND PIT,30.212777,-91.832222,2292
2300192,S-S-S QUARRY & MILL-PIKE,37.964166,-91.831944,1448
2301586,PRESTAGE QUARRIES,37.964166,-91.831944,880
2301642,Lile Quarry Inc,37.964166,-91.831944,127
2301647,Allen Limestone Quarry And Mill No 1,37.964167,-91.831944,6057
2301709,Riverstone Quarry/Dawson Plant,37.964166,-91.831944,840
2301896,SMITH SAND & GRAVEL LLC,37.964166,-91.831944,2878
2302068,Journagan Portable #12,37.964166,-91.831944,100
2302090,Journagan Portable #14,37.964166,-91.831944,234
2302128,Journagan Portable #20,37.964166,-91.831944,110
2302153,"Con-Agg of MO, LLC d/b/a Boone Quarries",37.964166,-91.831944,3179
2302207,Jasper Quarry,37.964167,-91.831944,100
2302214,VAUGHN REDI-MIX INC,37.964166,-91.831944,1757
2302064,WILLOW SPRINGS QUARRY,37.964253,-91.831833,902
1600970,Weeks Island Mine and Mill,29.805556,-91.811389,186893.3
2300759,Melrose Quarry,37.922222,-91.798333,4399
1302341,Stratford Shop,43.354166,-91.792777,100
2301700,Plant #4-Rolla,38.013333,-91.774444,107
1302118,PLANT NO 1,43.295396,-91.769162,84
2100071,Rock Plant Number 1,43.295396,-91.769162,1488
1302243,The Power Plant Pit,42.080555,-91.759722,1130
301988,Bluebird Sand,35.962777,-91.752222,1609
301750,Floyd Quarry ,35.250555,-91.736111,100
1600358,Cote Blanche Mine ,39.750833,-91.723611,139278.15
300050,LIMEDALE QUARRY,35.794722,-91.72,13308
300464,LIMEDALE PLANT,35.794722,-91.72,2707
4703511,Rip Rap Plant #100,45.461666,-91.683888,8
4703214,Todd's Redi-Mix Portable Wash Plant #1,45.461702,-91.683795,100
301140,Searcy Quarry,35.283334,-91.678746,561
301904,Arkansas Sand Company,35.770555,-91.651111,29436
4703607,Chippewa Sand,45.098611,-91.621944,1175
1302251,Klein Quarry,41.683056,-91.617778,1450
301399,Rocky Point Materials,35.659279,-91.605047,6600
301980,"V-Tech Sand, LLC",35.702222,-91.585833,302
2102941,Sorum Portable Crusher #1,44.021666,-91.585833,463
4702909,OLSON QUARRY,46.63107,-91.573685,1338
1300193,Conklin Quarry and Mill,41.693611,-91.547222,25252
1302163,Williams Sandpit,41.612777,-91.535555,4630
301970,Ozark Premium Sand LLC,35.460277,-91.523611,40276
2301102,Central Stone Portable Pl#1 (CS48),39.895555,-91.514444,76
302002,T & H Sand Plant # 2,35.651388,-91.513333,807
2301065,Central Stone Port Pl #2 (CS49),39.704539,-91.462804,117
301986,Hydro Sizing Plant,35.630833,-91.460277,2154
2302268,Johnson Pit,38.91032,-91.448217,134
1300194,Columbus Junction Underground Mine,41.248889,-91.4225,1708
2301325,Brush-Creek Quarry,38.125277,-91.411666,4877
1600033,Gravelite Division,30.534444,-91.411388,19817
1100019,Quarry,39.89,-91.400278,507
1102627,Quincy Plant,39.89,-91.400278,4054
2302005,King Quarry LLC,36.688099,-91.397907,1927
2200682,CLOVERHILL,31.548611,-91.395555,3112
2301545,Christy Minerals Plant ,38.878889,-91.386389,1719
1103185,NORTHERN FILTER MEDIA/MCM,39.848888,-91.378055,1012
2300079,HUNTINGTON PLANT CS01,39.708379,-91.358482,1540
2300217,Hannibal Plant ,39.678888,-91.347222,17813.6
2300077,Portable Plant #1,39.50334,-91.321035,68666
2302434,Hannibal Underground,39.681944,-91.312778,734
1302385,PORTABLE TRACK CRUSHER #2,40.973056,-91.274444,789
1100124,Portable Plant #3 (CS50),39.928377,-91.274137,402
4703599,Preferred Sands of Wisconsin,44.321111,-91.261111,1443
2100831,Northshore Mining Company,47.294365,-91.257386,280005
2300076,Ashley Quarry,39.247222,-91.227777,524
2100777,Plant #38,43.896389,-91.225,93
2103087,Plant #35,43.896389,-91.225,50
2103152,Plant #37,43.896389,-91.225,184
4703194,Plant #55,43.896389,-91.225,100
4703196,Plant #53,43.896389,-91.225,300
4703212,Plant #57,43.896389,-91.225,100
4703213,Plant #31,43.896388,-91.225,100
4703215,Plant #59,43.896389,-91.225,100
4703274,Plant #66,43.896389,-91.225,100
2301765,New Haven Quarry,38.608333,-91.219166,783
2302018,Plant #1,38.608382,-91.219042,3830
1302129,Portable Crushing 5,42.638611,-91.201944,1762
1302130,Portable Crushing 6,42.638611,-91.201944,58
1300434,Sperry Mine,40.986389,-91.188056,6536
2301863,Plant #17-Sullivan ,38.151388,-91.175833,2122
2302356,Pea Ridge Resources,38.193333,-91.1725,13140.6
1302050,Rip Rap Plant ,40.733889,-91.169722,200
1302151,Geode Wash Plant ,40.733889,-91.169722,200
300062,Black Rock Quarry ,36.140278,-91.158056,582
2300457,Buick Mine/Mill,37.6325,-91.134722,25767
1302297,Pattison Sand Company LLC,42.894444,-91.132778,177823
2301800,Viburnum #35 (Casteel Mine),37.656389,-91.1225,48139
1600825,Amelia Barite Plant,29.6575,-91.117777,127
2300499,Brushy Creek Mine/Mill,37.4925,-91.110833,100401
2300409,Fletcher Mine and Mill,37.466389,-91.109167,98951
2300495,Viburnum #29 Mine,37.755,-91.076667,2584
1300733,Northern Filter Media Plant & Dredge,41.374491,-91.075917,67114
2300458,Sweetwater Mine/Mill,37.400833,-91.073611,52541
2302143,Foley Quarry,39.123333,-91.054444,3498
1100032,CARTHAGE PLANT #52,40.421388,-91.024444,1237
1601294,Baton Rouge Plant,30.571388,-90.995833,2184
1600802,BAYWOOD PLANT,30.597852,-90.994906,12416
301818,Pocahontas Quarry,36.301666,-90.980833,17538.5
1601460,"LA Aggregate Materials, Inc.",30.583055,-90.971944,3474
2302324,Crown-Bedrock Quarry Division,38.908611,-90.966111,3296
2300226,Magruder Limestone-Troy Quarry,39.024444,-90.963611,1170
2302194,Moscow Mills Plant CS57,38.915203,-90.924837,690
1600354,"Almatis Burnside, Inc.",30.149444,-90.9225,1297
1100154,O'Neal Quarry,40.330277,-90.918611,2102
1600883,Mears,30.6525,-90.902777,185
2302043,NEW MELLE,38.6775,-90.884722,100
1601388,Plant 1,30.644444,-90.878888,100
1103083,Central Stone Co (CS53),40.362777,-90.830555,144
2302311,White Rock 1,39.125555,-90.818055,58159
1102805,JUNCTION QUARRY,39.587222,-90.772222,416
1302229,Asbury Quarry,42.530556,-90.771389,251
301572,Cross County Material,35.244736,-90.750267,3897
2302376,Hunter Stone,36.934166,-90.746666,100
2300544,Pacific Plant ,38.483889,-90.724444,355
301948,White Oaks Sand & Gravel,35.249167,-90.710556,460
301773,Drum Sand & Gravel Inc,35.606358,-90.704752,13241.7
1300125,Davenport Plant,41.458333,-90.703611,133533
301722,Hedger Aggregates Incorporated,35.918055,-90.696666,1439.75
1300097,Linwood Mine,41.465278,-90.677222,617
1301617,Linwood Lime Plant,41.465278,-90.677222,36225
2302362,Cedar Hill Quarry,38.342777,-90.663333,484
2300210,Iron Mt Trap Rock Co,37.695278,-90.640278,208
1601348,GARYVILLE PIT,30.099681,-90.629892,162
2300105,Missouri Red Quarries Inc ,37.597272,-90.627344,19233
2302327,"Trap Rock and Granite Quarries, LLC",37.597272,-90.627344,2016
2200639,Mr. Charlie Perry,34.366944,-90.626667,4404
2200797,Friars Point Plant,34.366944,-90.626667,143
2200658,MISS. ONA,34.366944,-90.626666,17155
4703287,Allied Stone LLC Portable #1,42.786111,-90.609444,393
1100135,ALLIED STONE PLANT #30,41.4475,-90.567222,62
2300106,House Springs Quarry,38.389166,-90.567222,887
2300026,ANTIRE QUARRY,38.506693,-90.559757,3142
1301999,Leclaire Portable Crusher #1,41.742222,-90.534167,1600
2302371,"Valley Minerals, LLC",37.888889,-90.533056,35146
4703357,Gerke Plant #1,43.978576,-90.504021,76
2300196,ST CHARLES PLANT,38.755278,-90.501667,2551
1100111,Calhoun Quarry #1,39.108611,-90.498333,8783
1100214,THOMAS QUARRY,39.609493,-90.487992,6154
2301597,Quikrete Companys Inc.,38.550555,-90.478611,12668
2300220,North Stone ,38.734722,-90.463889,15129
2302403,Fast Pack 2 Portable 2,38.734722,-90.463889,360
1103128,Louies Crushing Equipment,42.402753,-90.459672,1252
1301671,Little Gem Pit & Plant,42.3125,-90.437222,243
300672,"Tri-County Sand & Gravel, Inc.",36.230641,-90.433111,414
2302077,Washington County Aggregates Inc,37.787222,-90.429722,960
2301628,ST FRANCOIS QUARRY (CS54),37.780833,-90.421666,100
2301163,WILLIAMSVILLE STONE CO,36.763056,-90.406389,76
2200189,Hammett Gravel Company-Yazoo  ,32.855,-90.405555,32738
2200745,Hazlehurst Pit,31.860556,-90.395833,758
1601504,Larose Grinding Plant,29.560483,-90.387143,725
4702752,PORTABLE,43.334722,-90.386667,30
2302377,Mississippi Sand Festus,38.202222,-90.384167,300
4703569,FML Sand - Oakdale,43.993333,-90.382778,1665
1600352,Gramercy Facility,38.165,-90.380833,236780
2200692,Marx Plant #22,31.9875,-90.356944,535
2200788,Coor Springs Pit,31.9875,-90.356944,1826
1601409,Willis Sand & Gravel,14.056038,-90.355328,9595
2300188,Selma Plant Quarry & Mill,38.174722,-90.3475,211577.6
2300748,"Taylor Quarries, Inc.",38.596944,-90.334166,677
2200804,Associated Sand & Gravel,31.255079,-90.319328,5482
1100131,CLEVELAND QUARRY PLANT #31,41.500278,-90.315,107
1601354,St. Rose Sand & Gravel,29.949444,-90.313889,740
2200585,Krystal Gravel,31.943888,-90.296111,31313
2300027,JEFFERSON BARRACKS,38.472692,-90.288169,50584
1100221,Kimaterials Inc Kane,39.192033,-90.27754,100
1100134,Midway Stone #45,41.536944,-90.276667,450
2300284,Holcim Ste Genevieve Plant,38.061578,-90.267872,38106
2200706,BAILEY,31.911667,-90.266111,34
1103089,Hahn Quarry ,42.428611,-90.258055,392
1100232,Spread #2,42.319722,-90.256111,100
2300745,Fort Bellefontaine (CS31),38.82,-90.231666,100
1601489,Dredge,29.943056,-90.228889,8
1601303,WOOD MATERIALS,29.943055,-90.228888,1737
2302386,Charah Limestone,38.083888,-90.208888,2173.75
2200415,"BASF Corporation-Jackson, MS",32.268333,-90.207777,3231
1100236,Wash Plant 1,42.295277,-90.205833,243
2200032,Crenshaw Mine and Plant ,34.453333,-90.204722,390
2200740,Hammett Gravel Company Inc-Zeiglerville,32.94,-90.204444,24016
2200762,Coxburg Pit,32.983888,-90.197222,7284
1601320,Quikrete of New Orleans ,29.941111,-90.190833,299
2300781,Tower Rock St Co St Genevieve Fa,37.851111,-90.186944,3041
1103225,Kinder Morgan Cahokia Terminals,38.603888,-90.184722,11734
1100055,FALLING SPRINGS QUARRY,38.543888,-90.164722,408
1100211,Casper Stolle Quarry & Contracting Co,38.544417,-90.16063,362
1601497,SGC Green Land,30.847222,-90.153056,2097
1601498,Riverstone,30.847222,-90.153056,948
1601041,CZ-30(ZONA),30.847222,-90.153055,432
1601392,Smith Sand & Gravel,30.847222,-90.153055,2250
2002672,Portable Crusher No 1,46.452222,-90.151111,2921
1100122,Bluff City Minerals,38.905833,-90.126944,117
4702809,Bauers Plant,43.257844,-90.096402,7878
2302120,"Lhoist North America of Missouri, Inc.",38.000278,-90.07,15353
2300542,Mississippi Lime Company-Ste. Genevieve,37.977222,-90.068056,41699
2200810,Batesville,34.174167,-90.040833,100
2200710,Billingsly Pit,34.904444,-90.033888,158
1600257,Halliburton,30.025833,-90.03,15679
1102895,Madison County Sand LLC,38.703611,-90.010278,100
2200389,Love Pit,34.845833,-89.998611,1565
2302250,Hardstone Pit #1,37.850826,-89.986671,27
2200219,Blackhawk Pit and Plant ,33.371111,-89.981388,618.25
2200668,Anderson Mine,34.883056,-89.948889,3729
2200756,Brasell Pit,34.311388,-89.944166,719
1102824,C J Materials Inc,41.708888,-89.943611,100
2300679,Brown Sand & Gravel Inc Dexter Plant,36.839166,-89.941388,1657
2302364,Brewer Quarry,37.785556,-89.931944,10529
1102784,Manito West Side Sand,40.374166,-89.923611,108
2200675,Smith Bros Gravel,34.448055,-89.913333,3078
4700053,Rock Springs Quarry,43.493333,-89.898055,28
2301602,Bloomfield  Plant,36.9625,-89.864166,1948
1100726,Shay #1 Mine,39.205833,-89.862778,42160
1601364,Isabel Operations,30.791111,-89.848611,100
2200689,Fox Pen/Fly,33.785556,-89.842778,661
2200782,Riverbend Gravel,31.251944,-89.8375,2212
2200787,Quikrete Aggregates of Picayune,30.590277,-89.783611,2429
2200801,Marion Clay and Gravel,31.125,-89.775,1837
4703039,Plant #24,43.51115,-89.763609,62
1601186,HONEY ISLAND SAND PLANT,30.376111,-89.748333,9565
1601281,BOX #9,30.376111,-89.748333,587
1601464,PMC Wet Plant @ B&W Site,30.376111,-89.748333,669
2200786,Quikrete of Picayune,30.505555,-89.7225,3026
2200547,Twelve Oaks Pit,30.506111,-89.720277,3996.2
4001635,North Plant,35.33285,-89.718324,2835
1102940,Quikrete Peoria,40.523888,-89.708611,2649
1102632,Crown III Mine,39.429167,-89.705833,455008.6
1100052,Indian Point Quarry,40.004166,-89.698888,138
1103184,"Pekin Sand & Gravel, LLC",40.538055,-89.683055,4930
3503468,HNS Inc-Portable Plant #1,36.154444,-89.663611,7926
1103059,Fischer Excavating Inc,42.325321,-89.656662,468
1103193,Lively Grove Mine,38.283056,-89.654722,38273
4700788,Capitol Sand ,43.116111,-89.643889,523
1102546,Preparation Plant,38.166388,-89.638055,1220
4702918,Wausau Plant ,44.950164,-89.637703,12523
1102408,Gateway Mine,38.158333,-89.625,941758
2200755,A & A  Sand & Gravel,31.107222,-89.592777,1116
1103143,Prairie Eagle,38.080555,-89.591111,30092
1103119,A M No 3,30.0725,-89.589722,5802
1103147,Prairie Eagle-Underground,38.071389,-89.585556,3845
1103205,Prairie Eagle South Underground Mine,38.043333,-89.577777,32349
2302231,Strack Excavating LLC,37.376111,-89.575277,4361
1101575,Spread 1,42.269722,-89.571944,100
1102911,Spread 3,42.276666,-89.567777,243
4702197,Helt Pit,43.188055,-89.545555,100
4703346,Jaw/Cone,44.456111,-89.534722,137
4703236,Granite Quarry,44.723056,-89.530278,100
1601514,Nairn Sand Pit,29.355833,-89.528611,100
2300134,Lone Star Quarry & Mill,37.325555,-89.523611,4442
