CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
No 1 Mine,Abandoned and Sealed,Bowlin Charlie,C & F Corp,Coal (Bituminous),36.5678,-84.2561
Rac #4,Abandoned and Sealed,Christian Richard A,R A C Mining Corp,Coal (Bituminous),36.2569,-84.2556
Mustang No 1,Abandoned,Kaneb Services Inc,Mustang Coal Inc,Coal (Bituminous),36.6958,-84.2542
Block Tipple,Abandoned,Bradley Equipment Company Inc,Cove Creek Energies Inc,Coal (Bituminous),36.3408,-84.2542
Prestige Mining Corp,Abandoned,Paul  Boggs,Prestige Mining Corp,Coal (Bituminous),36.7867,-84.2533
No 5 Surface,Abandoned,Thornberry Danny,Thunderbird Coal Corp,Coal (Bituminous),36.7867,-84.2533
#1,Abandoned and Sealed,Bowlin Freddie,Freddie Bowlin Coal Sales Inc,Coal (Bituminous),36.5894,-84.2533
Oeder & Sons Sand & Gravel,Intermittent,Carl E Oeder,Oeder & Sons Garage Inc.,Construction Sand and Gravel,39.3725,-84.253056
Elk Valley Tipple,Abandoned,Bradley Equipment Company Inc,J & C Coal Corp,Coal (Bituminous),36.4769,-84.2517
Mine #3,Abandoned and Sealed,Robert M  Keen,Minton Hickory Coal Company,Coal (Bituminous),36.6731,-84.2508
Laurel Co #1 Strip,Abandoned,James J  Kocian,Ikerd-Bandy Company Inc,Coal (Bituminous),37.1597,-84.2506
Preparation Plant,Abandoned,Roger E  West,Ryan'S Creek Coal Company Inc,Coal (Bituminous),36.716667,-84.25
No 1 Mine,Abandoned and Sealed,Parker James B,Dale Coal Company Inc,Coal (Bituminous),36.1267,-84.2483
#1 Surface,Abandoned,Leach Jerry,Leach & Sons Construction,Coal (Bituminous),36.7203,-84.2478
S & H Mine #8,Abandoned and Sealed,James C  Justice II,S & H Mining Inc,Coal (Bituminous),36.1917,-84.2472
Twin Star Coal Co Inc,Abandoned,Leach Morris,Twin Star Coal Company Inc,Coal (Bituminous),36.7206,-84.2467
No 1 Strip,Abandoned and Sealed,Raines Jerry L,Buck Coal,Coal (Bituminous),37.44,-84.2464
No 1 Surface,Abandoned,Reynolds H M,Monarch Mines Inc,Coal (Bituminous),36.5731,-84.2461
Jude Stone Quarry,Intermittent,Michael C  Sullivan; John  Carretta,Napoleon Stone L.L.C.,Dimension Sandstone,42.160732,-84.245056
No 1,Abandoned and Sealed,Coleman James,Sun Mining Corp,Coal (Bituminous),36.5419,-84.245
Queen Anne No 2,Abandoned and Sealed,Robert  Swisher,Queen Anne Coal Company Inc,Coal (Bituminous),36.1908,-84.245
Tommy Philbeck Mine,Abandoned and Sealed,Philbeck Tommy,Tommy Philbeck Company,Coal (Bituminous),37.4375,-84.2442
Climax #1,Abandoned,Curtis  Hopkins,Black Diamond Processing Inc,Coal (Bituminous),37.4375,-84.2442
No 1 Surface,Abandoned and Sealed,Angel Everett & Arnold,Angel Coal,Coal (Bituminous),36.6808,-84.2442
S & H Mine #2,Abandoned,James C  Justice II,S & H Mining Inc,Coal (Bituminous),36.2,-84.243333
No 1 Prep Plant,Abandoned,Fortner Ralph,Elk Valley Coal Corp,Coal (Bituminous),36.4867,-84.2433
S&H #11,Abandoned,James C  Justice II,S & H Mining Inc,Coal (Bituminous),36.202777,-84.243055
No 1 Mine,Abandoned,Garrett Sterling,Alliance Energy Producers Inc,Coal (Bituminous),36.6861,-84.2417
Mine #1,Abandoned and Sealed,Meadors Gary & Carl Culver,Cammac Inc,Coal (Bituminous),36.6644,-84.2417
H & W No 5,Abandoned and Sealed,Harris Johnny,H & W Coal Company,Coal (Bituminous),36.6644,-84.2417
Weststar Coal Co,Abandoned and Sealed,Maggard Carlos J,Weststar Coal Company Inc,Coal (Bituminous),36.2639,-84.2417
No 1 Surface,Abandoned,Braden Lonnie,Lonnie Braden Company,Coal (Bituminous),36.1106,-84.2417
Mine #4,Abandoned and Sealed,Robert M  Keen,Minton Hickory Coal Company,Coal (Bituminous),36.6636,-84.2408
S & H # 10,Temporarily Idled,James C  Justice II,"S & H Mining, Inc.",Coal (Bituminous),36.202778,-84.240278
DIXIE LEE QUARRY,Active,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.","Crushed, Broken Limestone NEC",35.885537,-84.239526
No 4 Auger,Abandoned,Bradley Equipment Company Inc,Dmc Energy Inc,Coal (Bituminous),36.6978,-84.2389
No 3 Mine,Abandoned and Sealed,Mc Call Sam & Carlyle,Sam Coal Company,Coal (Bituminous),36.2564,-84.2383
BUTLER MINE,Active,Lewis  Watson Jr,Butler Sand Company,Construction Sand and Gravel,32.55709,-84.238248
Mine #1,Abandoned and Sealed,Walters Jeff,J & W Coal Company Corp,Coal (Bituminous),36.8533,-84.2378
Gatliff Auger,Abandoned and Sealed,TECO Energy Inc,Gatliff Coal Company Inc,Coal (Bituminous),36.6739,-84.2378
Katie No 1 Mine,Abandoned and Sealed,Williams Companies Inc,Cross Mountain Coal Inc,Coal (Bituminous),36.25,-84.2372
No 2 Strip,Abandoned and Sealed,Hunt Preston & Todd Ball,Black Gold Development,Coal (Bituminous),37.3625,-84.2356
No 1 Strip,Abandoned,David G  Byrd,D & B Mining Inc,Coal (Bituminous),36.5333,-84.2353
Abc Auger No 2,Abandoned,Bradley Equipment Company Inc,Abc Mining Company Inc,Coal (Bituminous),36.5333,-84.2353
"Zeitz Farms, Inc.",Intermittent,Henry J  Zeitz,"Zeitz Farms, Inc.",Construction Sand and Gravel,42.424776,-84.234816
"JR's Sand & Gravel, Inc.",Abandoned,Julius J  Raica Jr,J R'S Sand & Gravel Inc,Construction Sand and Gravel,42.519444,-84.233611
Flat Creek,Abandoned,Douglas  Bingham,"Rimco, LLC",Coal (Bituminous),36.7125,-84.233333
#1,Abandoned and Sealed,Asbury Charles M,Key Mining Inc,Coal (Bituminous),36.1617,-84.2317
No 1 Surface,Abandoned and Sealed,Smith Tony,Co-Ton Coal Inc,Coal (Bituminous),37.0936,-84.2314
Cox Mining No 1,Abandoned,Cox Darrel,Cox Construction & Mining,Coal (Bituminous),36.4722,-84.2311
Piqua Materials,Active,James P  Jurgensen,Piqua Materials Inc,"Crushed, Broken Limestone NEC",40.137024,-84.230154
#1,Abandoned and Sealed,Bowlin Tommy,Bowlin Contracting Inc,Coal (Bituminous),36.5333,-84.2297
S & H Mine #7,Abandoned and Sealed,James C  Justice II,S & H Mining Inc,Coal (Bituminous),36.1947,-84.2289
Pee Wee #1 Mine,Abandoned and Sealed,Bradley Equipment Company Inc,J & C Coal Corp,Coal (Bituminous),36.5547,-84.2286
#1,Abandoned and Sealed,Bowlin Freddie,Black Face Inc,Coal (Bituminous),36.5539,-84.2286
Rex Mine No. 2,Temporarily Idled,NOVADX  Ventures Corporation,"TIACME, LLC",Coal (Bituminous),36.426944,-84.227777
Mine No 9,Abandoned and Sealed,Williams Companies Inc,Tennessee Coal Company,Coal (Bituminous),36.2089,-84.2275
Stockbridge Quarry,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",33.542623,-84.225674
Ewing Pit,Intermittent,Robert A  Resteiner,Bunting Sand & Gravel Products Inc,Construction Sand and Gravel,44.244444,-84.225556
Red Bird Surface,Abandoned,White Pascual R,Pat White Fuels Inc,Coal (Bituminous),36.75,-84.225
#1 Mine,Abandoned,White J L,J L White Coal,Coal (Bituminous),36.75,-84.225
Mine No 5,Abandoned and Sealed,Williams Companies Inc,Tennessee Coal Company,Coal (Bituminous),36.2108,-84.225
No 1 Strip,Abandoned and Sealed,Walden James D,T & W Equipment,Coal (Bituminous),37.4325,-84.2239
GHM-WHI,Abandoned,Laird T  Orr Jr.,Green Hill Mining Inc.,Coal (Bituminous),36.7075,-84.223888
Evans Gravel Inc,Abandoned,Doug  Evans,Evans Gravel Inc,Construction Sand and Gravel,39.131944,-84.223611
Mine No 7,Abandoned and Sealed,Williams Companies Inc,Tennessee Coal Company,Coal (Bituminous),36.2183,-84.2228
M52 PIT,Intermittent,Mark  Constine,Constine Gravel Company,Construction Sand and Gravel,42.885278,-84.221667
No 1 Surface,Abandoned and Sealed,Malicote Leroy & Paul Ramsey,Malicote Coal Company,Coal (Bituminous),37.4233,-84.2208
Susie No 2 Mine,Abandoned and Sealed,Williams Companies Inc,Cross Mountain Coal Inc,Coal (Bituminous),36.2475,-84.2206
Bear Wallow Tipple,Abandoned,Spradlin Ewell L,Ewell L Spradlin Coal Company,Coal (Bituminous),36.29,-84.22
No4,Abandoned and Sealed,Campbell Ernest & Neil,E & N Coal Company,Coal (Bituminous),36.2689,-84.22
Francis No1,Abandoned and Sealed,Hamilton Hollie,Pinnacle Mining Inc,Coal (Bituminous),36.2242,-84.22
Alice No 1,Abandoned and Sealed,Nagy Charles,Spartan Mining Inc,Coal (Bituminous),36.2242,-84.22
Perry Lakes,Abandoned,Richard  Jackson,McConnell Sand & Stone LLC,Construction Sand and Gravel,42.826388,-84.219444
No 2,Abandoned and Sealed,Williams Companies Inc,Valley View Coal Inc,Coal (Bituminous),36.2661,-84.2194
Pine Creek,Abandoned and Sealed,Swanton Corp,Kenerco Corp,Coal (Bituminous),37.0847,-84.2181
Mine No 6,Abandoned and Sealed,Williams Companies Inc,Tennessee Coal Company,Coal (Bituminous),36.2181,-84.2181
Mine No 11,Abandoned and Sealed,Williams Companies Inc,Tennessee Coal Company,Coal (Bituminous),36.2125,-84.2156
F & B Equipment Co Inc,Abandoned,Baker John D Jr & James M,Mid South Coal Company Inc,Coal (Bituminous),36.8458,-84.2153
Low Ash Coal Facility,Abandoned,NOVADX  Ventures Corporation,"TIACME, LLC",Coal (Bituminous),36.466389,-84.215278
Rex Mine No.1,NonProducing,NOVADX  Ventures Corporation,"TIACME, LLC",Coal (Bituminous),36.466666,-84.215277
No 1 Surface Mine,Abandoned,Brown Larry,Larry Brown Inc,Coal (Bituminous),36.1453,-84.2139
Barrett Paving Materials Inc ,Intermittent,Colas S A,Barrett Paving Materials Inc,"Crushed, Broken Limestone NEC",40.216388,-84.2125
Fuoss Gravel Company,Intermittent,James D  Fuoss,Fuoss Gravel Company,Construction Sand and Gravel,42.892607,-84.211455
M & F Co 6,Abandoned and Sealed,Christian Michael,M & F Coal Company,Coal (Bituminous),36.6522,-84.2106
No 1 Surface,Abandoned,Moore Royce,B & M Coal Company,Coal (Bituminous),36.7375,-84.21
M & F Coal Company #5,Abandoned and Sealed,Christian Michael,M & F Coal Company,Coal (Bituminous),36.6514,-84.2097
No 1 Mine,Abandoned and Sealed,Asbury Harold F,Eagle Mining Company Inc,Coal (Bituminous),36.4631,-84.2056
No 1,Abandoned and Sealed,Roberts Noah R,Moose Coal Company Inc,Coal (Bituminous),36.4631,-84.2056
No 1,Abandoned and Sealed,Arnold Jim L,Delta Pine Coal Company Inc,Coal (Bituminous),36.4633,-84.2047
Job #1,Abandoned and Sealed,Palmer Andy,Blackfire Coal Company,Coal (Bituminous),37.425,-84.2042
No 2 Tipple,Abandoned,Moon Billy W,Billy Moon Tipple,Coal (Bituminous),36.2703,-84.2042
Oak Ridge Quarry & Mill,Active,Rogers Group Inc,Rogers Group Inc,"Crushed, Broken Limestone NEC",36.012222,-84.203611
MIAMI VIEW,Intermittent,Carl  Oeder; James  Jurgensen,Miami View Mining Company Ltd,Construction Sand and Gravel,39.435277,-84.203055
Buffalo Mountain #1,Abandoned,Robert L  Clear,Robert Clear Coal Corporation,Coal (Bituminous),36.201111,-84.202222
Mine No 1,Abandoned and Sealed,Fowler Tommy R,Lake City Mining Company Inc,Coal (Bituminous),36.525,-84.2022
No 6 Mine,Abandoned and Sealed,Ridner Norman,Ridner Coal Company Inc,Coal (Bituminous),36.7672,-84.2019
Mine No 10,Abandoned and Sealed,Williams Companies Inc,Tennessee Coal Company,Coal (Bituminous),36.2292,-84.2006
R D G,Abandoned and Sealed,TECO Energy Inc,Cal-Glo Coal Company Inc,Coal (Bituminous),36.6667,-84.2003
No 1 Surface,Abandoned and Sealed,Rogers Lynn G,Mount Vernon Mining Inc,Coal (Bituminous),37.4111,-84.2
Greenback Quarry,Active,Aggregates USA Holdings LLC,Aggregates USA LLC,"Crushed, Broken Stone NEC",35.710277,-84.196666
S & H Mine #12,Abandoned and Sealed,James C  Justice II,"S & H Mining, Inc.",Coal (Bituminous),36.205277,-84.196388
Briceville Plant,NonProducing,James C  Justice II,Premium Coal Company Inc,Coal (Bituminous),36.186944,-84.196111
Troy Sand & Gravel-345,Active,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",Construction Sand and Gravel,40.018889,-84.195833
Prep Plant No 1,Abandoned,Smith E Dennis,Ben Le Coal Corp,Coal (Bituminous),37.2967,-84.1958
Tipple #1,Abandoned,Morgan Hobart,Little Jenny Coal Company Inc,Coal (Bituminous),36.1861,-84.1958
Slurry Pit No 4,Abandoned and Sealed,Williams Companies Inc,Beech Grove Processing Inc,Coal (Bituminous),36.2322,-84.1953
No1,Abandoned,Miller Jimmy & Ted Stewart,M & S Coal,Coal (Bituminous),37.515,-84.1947
No 1,Abandoned and Sealed,Lane James,Rattler Coal,Coal (Bituminous),36.6556,-84.1947
Mine No 31,Abandoned,Williams Companies Inc,Mountain Clay Inc,Coal (Bituminous),36.6947,-84.1942
The Peabody,Abandoned and Sealed,Dennis  Latty; Eddie  Foster,The Peabody LLC,Coal (Bituminous),36.461111,-84.193888
Surface,Abandoned,Hatmaker Charles,A A Coal Company,Coal (Bituminous),36.475,-84.1936
Kickapoo #5,Abandoned and Sealed,Yates Randy B,Kickapoo Coal Company,Coal (Bituminous),36.6733,-84.1933
Monties No 3,Abandoned,Bart  Montanari,Monties Resources LLC,Coal (Bituminous),36.58,-84.1925
No 1 Tipple,Abandoned,Jordan Ronnie & Ted,Jordan Brothers Coal Company Inc,Coal (Bituminous),36.2658,-84.1925
Cumming Mine Site,Active,"Panadero Aggregates Holdings, LLC","Bluegrass Materials Company, LLC","Crushed, Broken Stone NEC",34.142752,-84.192284
No 1 Surface,Abandoned,Garrett Sterling,Sterling Garrett Coal Company Of Kentucky,Coal (Bituminous),36.6231,-84.1919
Beech Grove Plant,Abandoned,Williams Companies Inc,Beech Grove Processing Inc,Coal (Bituminous),36.233055,-84.190833
No 4 Mine,Abandoned and Sealed,Campbell Ernest & Neil,E & N Coal Company,Coal (Bituminous),36.4708,-84.1889
WEST FRK 4,Abandoned and Sealed,Stuart T  Hood; Mark  Sumner,"WEST FRK 4, LLC",Coal (Bituminous),36.4525,-84.186666
No 1 Surface Mine,Abandoned,White Pascual R,Whitley Development Corp,Coal (Bituminous),36.7419,-84.1864
Day No 1,Abandoned,Wendell  Elza,Ruby Coal Company,Coal (Bituminous),37.0089,-84.1861
McNabb Quarry,Abandoned,Bruna  Dube,"Blue Rock Materials, LLC","Crushed, Broken Limestone NEC",35.064722,-84.185278
Portable Plant #1,Active,Colas S A,Barrett Paving Materials Inc,"Crushed, Broken Limestone NEC",40.244166,-84.185277
Wolco Energy Prep Plant,Abandoned,Wolcott John F,Wolco Energy Inc,Coal (Bituminous),36.5461,-84.185
90974,Abandoned,Bryan  Wilson,Southeast Coal Contractors LLC,Coal (Bituminous),36.5875,-84.183333
#1 Auger,Abandoned,John K  Irish,O'Dell-Irish Inc,Coal (Bituminous),36.5875,-84.1833
Caryville Quarry,Active,Rogers Group Inc,Rogers Group Inc.,"Crushed, Broken Limestone NEC",36.258976,-84.183045
B & A Coals,Abandoned,Evans Billy P,B & A Coals,Coal (Bituminous),36.545,-84.1828
Hart Gravel Pit,Abandoned,Daniel R  Balkema; Ralph T  Balkema,"Aggregate Resources, Inc.",Construction Sand and Gravel,42.299722,-84.182222
Roger D Hicks,Abandoned,Hicks Roger D,Roger D Hicks,Coal (Bituminous),36.5792,-84.1819
No 1 Mine,Abandoned and Sealed,Crawford Jeff--Samuel W Rose Jr,Wolf Creek Coal Company,Coal (Bituminous),36.6547,-84.1814
Mine No 1,Abandoned,Douglas James,Radar Coal Company Inc,Coal (Bituminous),36.5469,-84.1806
Old Standard,Abandoned,Dan  Chambers,Wash Ridge Coal Company Inc,Coal (Bituminous),36.5958,-84.1792
#1 Mine,Abandoned,Wilson Charles - Donny Gilbert,D C Mining,Coal (Bituminous),36.5958,-84.1792
Carl Clear Coal Corp Area 4,Abandoned,Clear Carl,Carl Clear Coal Corp,Coal (Bituminous),36.5625,-84.1792
No 1 Mine,Abandoned,Goley Jim,Black Jack Construction,Coal (Bituminous),36.7836,-84.1786
UNIVERSAL CRUSHER #52,Abandoned,Kosciusko County-IN,Kosciusko County Highway,Construction Sand and Gravel,39.734166,-84.178333
No 1 Mine,Abandoned,Lawson Elbert,E & N Coal Company,Coal (Bituminous),36.7503,-84.1781
No 1 Mine,Abandoned,Freeman James,B & F Coal Company,Coal (Bituminous),36.5461,-84.1772
West Frk 2,Abandoned,Paul  Ledbetter; Chester  Shoemaker,West Frk2 Llc,Coal (Bituminous),36.481944,-84.176388
Bohne Rd Pit,Intermittent,Jerald W  Bailey,Bailey Sand & Gravel,Construction Sand and Gravel,42.278333,-84.175
No 1 Surface Mine,Abandoned and Sealed,Hatmaker Robert,J R Inc,Coal (Bituminous),36.4917,-84.175
Mine #2,Abandoned and Sealed,Johnson Larry & Michael L,Johnson Brothers Coal Company,Coal (Bituminous),36.4389,-84.175
Morrow Gravel Co,Intermittent,James P  Jurgensen,Morrow Gravel Co,Construction Sand and Gravel,39.394166,-84.173888
No 1 Surface,Abandoned and Sealed,Clear Carl,Carl Clear Coal Corp,Coal (Bituminous),36.5961,-84.1731
Mine #2,Abandoned,Douglas James,Radar Coal Company Inc,Coal (Bituminous),36.5961,-84.1731
No 3,Abandoned and Sealed,Wendell  Elza,Ruby Coal Company,Coal (Bituminous),37.1897,-84.1728
Mine No 23,Abandoned and Sealed,Jasper Clyde,Jasper & Jasper Coal Company Inc,Coal (Bituminous),37.1894,-84.1722
No1 Surface,Abandoned,Whalen Jacqueline & C E,Deva Coal Company Inc,Coal (Bituminous),36.4042,-84.1722
Surface No 1,Abandoned,Cox Joe Don,Gem Mining Company Inc,Coal (Bituminous),36.4033,-84.1722
No 1 Mine,Abandoned and Sealed,Gambrell Joe Ray,Horseshoe Coal Company,Coal (Bituminous),36.17,-84.1722
No 1 Surface,Abandoned,Baker Joseph W,B & M Coal Company,Coal (Bituminous),36.5744,-84.1719
No 1 Strip,Abandoned and Sealed,Smith Clifford,C M & S Coal Company Inc,Coal (Bituminous),37.2028,-84.1708
Leesburg Sand Plant ,Active,Vulcan Materials Company,Florida Rock Industries Inc.,Construction Sand and Gravel,31.732116,-84.170742
County Quarry,Active,Campbell County-TN,Campbell County Highway Department,"Crushed, Broken Limestone NEC",36.324236,-84.170681
No 1 Surface,Abandoned and Sealed,Townley Lynn,B B & T Minerals,Coal (Bituminous),37.1044,-84.1703
Norcross Shop,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",33.930855,-84.1696
Mine #2,Abandoned,James  Cox,Goodin Creek Mining Company Inc,Coal (Bituminous),36.592777,-84.169444
Durham Ridge Mine,Abandoned,Daugherty William S,Daugherty Petroleum Inc,Coal (Bituminous),37.3361,-84.1681
Area #2,Temporarily Idled,William  Yeh,"Triple H Coal, LLC",Coal (Bituminous),36.572222,-84.167222
#1 Surface,Abandoned,Leroy  Lackey,Ball Branch Mining Inc,Coal (Bituminous),37.3722,-84.1669
#1,Abandoned,Himes Roscoe-Joe Leach,Roscoe Himes,Coal (Bituminous),37.5086,-84.1667
No 2 Strip Mine,Abandoned and Sealed,Rookard Jack & Hobert C Hayes,East Fork Enterprises Inc,Coal (Bituminous),37.1514,-84.1667
Mine #1,Abandoned,Kauff John L Jr,Nephi Coal Inc,Coal (Bituminous),36.5764,-84.1667
Mine #1,Abandoned,Moore Mathrew,Brenda Minerals Inc,Coal (Bituminous),36.5764,-84.1667
Prep Plant,Abandoned,Faulkner Arlis B,Faulkner Coal & Leasing,Coal (Bituminous),36.716667,-84.166667
Deer Run Tipple & Processing Inc,Abandoned,Davis Johnna,Deer Run Tipple & Processing Inc,Coal (Bituminous),36.555,-84.1661
Forsyth Quarry ,Active,Martin Marietta Materials Inc,Martin Marietta Materials Inc,"Crushed, Broken Granite",34.074522,-84.165055
Mountainside Shipping & Processing Plant,Active,River Energy JV UK Limited,Mountainside Coal Company Inc,Coal (Bituminous),36.556667,-84.165
Mine #1,Abandoned,Elmo Lee  Greer,Rubicon Energy LLC,Coal (Bituminous),36.753055,-84.160833
No 1 Strip,Abandoned and Sealed,Cornett Hiram & Glae Walden,Cornett & Walden Coal Company,Coal (Bituminous),37.3264,-84.1606
No 1,Abandoned,Long William H,B & L Coal Company,Coal (Bituminous),36.81,-84.1606
Colonel Hollow,Abandoned,Tommy G  Gambrel,Goldens Creek Enterprises Inc,Coal (Bituminous),36.691666,-84.160277
Mine #11-2,Abandoned and Sealed,Asbury Harold F,Ivey Dell Mining Company Inc,Coal (Bituminous),36.435,-84.16
Patterson Creek Mine,Abandoned,Globe Specialty Metals,Alden Resources LLC,Coal (Bituminous),36.743333,-84.159722
No 1,Abandoned,Caudill Kenneth W,K W C Enterprises Inc,Coal (Bituminous),37.4017,-84.1597
1,Abandoned and Sealed,Vance Clell P,Vance Splint Coal Company Inc,Coal (Bituminous),36.6128,-84.1597
No 1,Abandoned,Sorensen Mike & Gary E Compton,Ramex Mining Corp,Coal (Bituminous),36.6111,-84.1597
#1 Mine,Abandoned and Sealed,Goodin Freddie,Scarlett Coal Inc,Coal (Bituminous),36.6078,-84.1597
Horse Creek Mine,Abandoned,Campbell Donald,Dakota Coal Corp,Coal (Bituminous),36.4139,-84.1589
No 3 Strip,Abandoned and Sealed,Schweitzer Roy B,Apex Mining Inc,Coal (Bituminous),37.3131,-84.1586
"G & A Sand & Gravel, L.L.C",Intermittent,Gregory J  Sherwood; Andrew A  Willbee,"G & A Sand & Gravel, L.L.C.",Construction Sand and Gravel,42.088235,-84.157812
Mine #11,Abandoned and Sealed,Asbury Harold F,Ivey Dell Mining Company Inc,Coal (Bituminous),36.435,-84.1578
# 1,Abandoned,Michael  Hall; Damian  Hall et  al,"D & M Land Works, LLC",Coal (Bituminous),36.594167,-84.1575
#1 Mine,Abandoned and Sealed,Sprilding George,Sprilding Capital Inc,Coal (Bituminous),36.5625,-84.1572
Number 1,Abandoned and Sealed,Surgener Lonnie,Lon-Ray Corp,Coal (Bituminous),37.3083,-84.1556
Hardin Sand and Gravel #211,Active,Colas S A,Barrett Paving Materials Inc,Construction Sand and Gravel,40.284167,-84.155556
#1,Abandoned,Cox Joe Don,Gem Mining Company Inc,Coal (Bituminous),36.665,-84.1547
Norcross Quarry,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",33.933047,-84.154673
Krystal #3,Abandoned and Sealed,Patterson Charles,Krystal Coal Company,Coal (Bituminous),36.6,-84.1519
