CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
#3,Abandoned and Sealed,Ted  Osborne Jr,Shady Lane Coal Corp,Coal (Bituminous),37.1397,-81.9194
Holmes Supply 1,Active,Steve  Schlabach,Holmes Supply Corp.,Construction Sand and Gravel,40.619117,-81.918542
Snap Creek No 1 Surface,NonProducing,RWE Trading Americas Inc; JMP Coal Holdings LLC,Chafin Branch Coal Co LLC,Coal (Bituminous),37.736111,-81.918333
"Holmes Redimix, Inc",Active,Steve  Schlabach,"Holmes Redimix, Inc.",Construction Sand and Gravel,40.554444,-81.918055
Kurt McDowell,Temporarily Idled,Kurt A  McDowell,Kurt McDowell,Construction Sand and Gravel,40.580555,-81.917777
Irish Ridge,Abandoned,Truby John,Irish Ridge Coal Company Inc,Coal (Bituminous),39.8375,-81.9175
Mine No 2,Abandoned and Sealed,Cullen  Ratliff,Abby Contractors Inc,Coal (Lignite),37.268333,-81.9175
Bristol No 5,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Knox Creek Coal Corporation,Coal (Bituminous),37.134722,-81.917222
Teddy Bear,Abandoned and Sealed,MAPCO Inc,Raven Coal Company Inc,Coal (Bituminous),37.1836,-81.9169
Miami Springs,Abandoned,Joyce Western Corp,Miami Springs Properties Inc,Coal (Bituminous),39.4278,-81.9167
Gray Wolf Iii,Abandoned and Sealed,Endicott Shelby R,Gray Wolf Mining Company,Coal (Bituminous),37.6883,-81.9167
No 7,Abandoned and Sealed,Compton Kennie D,War Eagle Construction Company Inc,Coal (Bituminous),37.6761,-81.9167
No 9,Abandoned and Sealed,Compton Lucky D,War Eagle Construction Company Inc,Coal (Bituminous),37.6761,-81.9167
Ramar Tipple #1,Abandoned,Ashby James M,Ramar Coal Company Inc,Coal (Bituminous),37.275,-81.9167
Broken Aro,Abandoned,Hanson PLC,Peabody Coal Company,Coal (Bituminous),40.166667,-81.916667
Diamond #2,Abandoned,Kannal James R,Trade Winds Energy Inc,Coal (Bituminous),39.916667,-81.916667
Jane Ann No 10 Mine,Abandoned and Sealed,Siderius Inc,Powellton Company,Coal (Bituminous),37.7,-81.916667
No 1 Mine,Abandoned,William P  Harris,Spruce Pine Coal Company Inc,Coal (Bituminous),37.266667,-81.916667
No 1,Abandoned,Ball Clyde,Coonie Coal Company Inc,Coal (Bituminous),37.266667,-81.916667
Dominion No 17,Abandoned,SunCoke Energy Incorporated,Dominion Coal Corporation,Coal (Bituminous),37.216667,-81.916667
No 6,Abandoned and Sealed,Samuel J  Miller,Rhonda Coal Company Inc,Coal (Bituminous),37.183333,-81.916667
No 1 Mine,Abandoned and Sealed,England Jim,Janro Mining Inc,Coal (Bituminous),37.676111,-81.916666
Jane Ann 7-B,Abandoned and Sealed,Siderius Inc,Powellton Company,Coal (Bituminous),37.7161,-81.9156
Spruce Lick,Abandoned and Sealed,Clarence R  Peters; Richard N  Nester,Laurel Coal Corp,Coal (Bituminous),38.103611,-81.915556
No 2,Abandoned and Sealed,Gulf Energy Corp,Coal-X Inc,Coal (Bituminous),37.6731,-81.9153
No 3,Abandoned and Sealed,Gulf Energy Corp,Coal-X Inc,Coal (Bituminous),37.6731,-81.9153
No 3,Abandoned,Paris  Meadows,Meadows Coal Company,Coal (Bituminous),37.2292,-81.9153
Viking #1,Temporarily Idled,Peggy  Brown,Viking Resources Inc,Coal (Bituminous),37.4708,-81.9147
Zigmond Processing,Abandoned,"Alpha Natural Resources, Inc.",Rum Creek Coal Sales Inc,Coal (Bituminous),37.808055,-81.914444
No 1,Abandoned and Sealed,Young Keith Dwayne,Big Lump Coal,Coal (Bituminous),37.1228,-81.9144
Muskingum Mine,Abandoned,American Barrick Resources Corp,Muskingum Mining Inc,Coal (Bituminous),40.1042,-81.9139
No 2 Mine,Abandoned and Sealed,Cline Gordon & Gordie,Gordie Coal Company Inc,Coal (Bituminous),37.365,-81.9139
Jscc No 17,Abandoned and Sealed,SunCoke Energy Incorporated,Jewell Smokeless Coal Corp,Coal (Bituminous),37.1858,-81.9139
Tower Mountain Auger,Abandoned,Leroy  Stear,Stear Auger Mining Inc,Coal (Bituminous),37.788055,-81.913888
Tower Mountain No 1 Auger,Abandoned,Mc Cullough Ronald W,Mc Cullough Mining Inc,Coal (Bituminous),37.688055,-81.913888
No 2 Mine,Abandoned and Sealed,Keene Walden,Clinch Valley Coal Corp,Coal (Bituminous),37.3481,-81.9136
No 1,Abandoned and Sealed,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.7719,-81.9131
No 4 Mine,Abandoned and Sealed,Compton Kennie D,War Eagle Construction Company Inc,Coal (Bituminous),37.6853,-81.9131
Gray Wolf I Mine,Abandoned and Sealed,Endicott Shelby R,Gray Wolf Mining Company,Coal (Bituminous),37.2353,-81.9131
No. 6-A Mine,NonProducing,RWE Trading Americas Inc; JMP Coal Holdings LLC,RockhouseCreekDevelopmentLLC,Coal (Bituminous),37.706111,-81.913056
Keuka Sand Plant,Active,Vulcan Materials Company,Florida Rock Industries Inc,"Sand, Industrial NEC",29.617222,-81.913055
Coshocton Plant,Intermittent,CRH PLC,Shelly Materials Inc,Construction Sand and Gravel,40.304444,-81.9125
No 1 Mine,Abandoned and Sealed,Gilbert Creek Mining Inc,Gilbert Creek Mining Inc,Coal (Bituminous),37.6011,-81.9119
Prep Plant,Abandoned,Holbrook Marjorie,Con-Serv Inc,Coal (Bituminous),37.8097,-81.9114
No 6,Abandoned and Sealed,Pittston Company,Snap Creek Coal Company,Coal (Bituminous),37.7439,-81.9111
Princess Aracoma Deep Mine,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Aracoma Coal Company Inc,Coal (Bituminous),37.8678,-81.9103
Mine No 2,Abandoned and Sealed,Addair Wayne & Darrell,Prosperity Mining Inc,Coal (Bituminous),37.6494,-81.9103
Mine No 2,Abandoned and Sealed,Addair Wayne & Darrell,Prosperity Mining Inc,Coal (Bituminous),37.649444,-81.910277
Superior No 7 Surface,Abandoned,Hylton Tracy W,Perry & Hylton Inc,Coal (Bituminous),37.6831,-81.9094
Mine No 2,Abandoned,Mullins Steve L,Auger Resources Inc,Coal (Bituminous),37.7153,-81.9092
Prep Plant,Abandoned,Booth Mary Ann,Mary Lynn Inc,Coal (Bituminous),37.7078,-81.9092
Countyline Strip,Abandoned,Hylton Tracy W,Perry & Hylton Inc,Coal (Bituminous),37.6828,-81.9092
No 1 Screening Plant,Abandoned,James River Coal Company,Rockhouse Creek Development Corp.,Coal (Bituminous),37.709166,-81.909166
Rockhouse Ck Dev Corp Refuse Fac,Abandoned,James River Coal Company,Rockhouse Creek Development Corp,Coal (Bituminous),37.7075,-81.909166
Auger Mine No A-1,Abandoned and Sealed,Voest-Alpine International Corp,Virginia Crews Coal Company,Coal (Bituminous),37.6825,-81.9089
Hernshaw Mine,Active,"Alpha Natural Resources, Inc.",Aracoma Coal Company Inc,Coal (Bituminous),37.820278,-81.908889
Childress Plant #4,Abandoned,Joe (John J)  Childress; Catherine  Childress,Childress Service Corp,Coal (Bituminous),37.7075,-81.9086
Anna Branch Surface Mine,NonProducing,"Alpha Natural Resources, Inc.","Rum Creek Coal Sales, Inc.",Coal (Bituminous),37.871667,-81.908333
Mine No 4,Abandoned and Sealed,Mack  Stiltner,J J Coal Company Inc,Coal (Bituminous),37.191666,-81.908333
No 10-Mine,Abandoned and Sealed,Richard T  Hatfield; James E  Hatfield,Big Eagle Coal Company,Coal (Bituminous),37.6208,-81.9083
No 1 Strip,Abandoned,Horn Donnie,Horn Brothers Coal Company,Coal (Bituminous),37.1972,-81.9083
Stasky Augering,Abandoned,Stasky John M,Stasky Coal Company,Coal (Bituminous),39.9678,-81.9081
Coal Sales Intl Ltd No 2,Abandoned,Ruth  Prater,Coal Sales International Ltd,Coal (Bituminous),37.6811,-81.9081
Graywolfe No. 2,Abandoned and Sealed,James River Coal Company,Rockhouse Creek Development Corp.,Coal (Bituminous),37.691944,-81.907777
No 8,Abandoned and Sealed,Compton Lucky D,War Eagle Construction Company Inc,Coal (Bituminous),37.7056,-81.9075
Pond Creek Mine No 1,Abandoned and Sealed,Nippon Kokan K K,Peter White Coal Mining Corp,Coal (Bituminous),37.5661,-81.9075
Pine Creek Surface,Temporarily Idled,SunCoke Energy Incorporated,Harold Keene Coal Co. Inc.,Coal (Bituminous),37.093333,-81.907222
Aracoma Preparation Plant,Abandoned,"Alpha Natural Resources, Inc.",Aracoma Coal Company Inc,Coal (Bituminous),37.8717,-81.9072
Conti Hobet 21,Abandoned,Milligan George,Continental Augering Inc,Coal (Bituminous),38.1125,-81.906944
Mine No. 7,NonProducing,David  Cline,"Rock N Roll Coal Company, Inc.",Coal (Bituminous),37.458889,-81.906944
Cedar Grove #1 Mine,NonProducing,"Alpha Natural Resources, Inc.",Aracoma Coal Company,Coal (Bituminous),37.803333,-81.905
Jumacris #19,Abandoned and Sealed,International Industries Inc,Jumacris Mining Inc,Coal (Bituminous),37.6,-81.905
No 18-A Mine,Abandoned and Sealed,Pittston Company,Sea B Mining Company,Coal (Bituminous),37.2675,-81.9042
Evans Sand,Active,Tommy  Strickland,Evans Concrete LLC,"Sand, Common",32.161581,-81.904005
Spruce Pine Dock,Abandoned,Pittston Company,Jewell Ridge Mining Corp,Coal (Bituminous),37.2669,-81.9039
No 5 Mine,Abandoned and Sealed,Tomblin Emil,Ethel Coals Inc,Coal (Bituminous),37.8867,-81.9036
Mohawk Mine No 1,Abandoned and Sealed,Nippon Kokan K K,Peter White Coal Mining Corp,Coal (Bituminous),37.5244,-81.9036
Buckeye Plant,Temporarily Idled,Coalfield Transport Inc,Yellow Bush Mining LLC,Coal (Bituminous),38.957778,-81.903333
Reylas Surface Mine,Active,"Alpha Natural Resources, Inc.",Highland Mining Company,Coal (Bituminous),37.841389,-81.903333
Highland Coal Handling Facility,NonProducing,"Alpha Natural Resources, Inc.",Highland Mining Company,Coal (Bituminous),37.815,-81.903333
Delta Prep Plant No 1,Abandoned,Billings J H,Delta Minerals Inc,Coal (Bituminous),37.8836,-81.9033
Mine No 15-A,Abandoned and Sealed,Duba Melvin,Blue Hat Coals Inc,Coal (Bituminous),37.6867,-81.9033
Ethel Hollow Surface Mine,Abandoned,"Alpha Natural Resources, Inc.",Aracoma Coal Company Inc,Coal (Bituminous),37.8639,-81.9028
Elkay No 3 Mine,Abandoned and Sealed,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.8192,-81.9028
No 18 Mine,Abandoned and Sealed,Pittston Company,Sea B Mining Company,Coal (Bituminous),37.2667,-81.9028
Conesville,Abandoned,Paul E  Bryant,Weslo Inc,Coal (Bituminous),40.195555,-81.902777
Jane Ann No 17,Abandoned and Sealed,Paul R  Phillips; Malcolm  Phillips,Long Flame Coal Company Inc,Coal (Bituminous),37.6856,-81.9025
Surface Mine No 4 (Magazine),Abandoned,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.795,-81.9022
Stockton Seam Deep Mine No 1,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Aracoma Coal Company Inc,Coal (Bituminous),37.8681,-81.9019
War Eagle Mine No 1,Abandoned and Sealed,Nippon Kokan K K,Peter White Coal Mining Corp,Coal (Bituminous),37.5347,-81.9017
Surface Mine No 1,Abandoned,Koch Industries Inc,Fincastle Mining Inc,Coal (Bituminous),37.3131,-81.9014
No 10,Abandoned and Sealed,Cecil T  Brinager,Calico Coal Inc,Coal (Bituminous),37.2083,-81.9014
Mine No 4,NonProducing,Essar Group,Frasure Creek Mining LLC,Coal (Bituminous),37.566667,-81.901389
No 11,Abandoned and Sealed,Ball Kendall & Bernie Curry,Solomon'S Mines Inc,Coal (Bituminous),37.6986,-81.9011
Givens School Playground Project,Abandoned,H C Bostic Coal Company Inc,H C Bostic Coal Company Inc,Coal (Bituminous),37.0778,-81.9008
No 7,Abandoned,Van Dyke James Ray,Bill Branch Coal Company Inc,Coal (Bituminous),37.2175,-81.9006
Dolen Excavating,Abandoned,Dolen Ron,Dolen Excavating,Coal (Bituminous),39.9531,-81.9003
Lynne Mine,Active,Lemuel B  Carnes III,Standard Sand & Silica Company,Construction Sand and Gravel,29.205278,-81.900278
Red Dog #3,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Knox Creek Coal Corp,Coal (Bituminous),37.216667,-81.9
No 1,Abandoned and Sealed,Michael  Adkins,Adkins Coal Corp,Coal (Bituminous),37.2,-81.9
Jule Fork Deep Mine No 1,Abandoned and Sealed,Roger  Bell,Bar-K Inc,Coal (Bituminous),38.079722,-81.899722
Camp Branch Mine,NonProducing,"Alpha Natural Resources, Inc.",Rum Creek Coal Sales,Coal (Bituminous),37.872222,-81.899722
No. 2,Active,RWE Trading Americas Inc; JMP Coal Holdings LLC,Rockhouse Creek Development LLC,Coal (Bituminous),37.731944,-81.899722
No 3,Abandoned and Sealed,Roger  Bell,Robin Resources Inc,Coal (Bituminous),38.0797,-81.8997
Amber #1,Abandoned and Sealed,Mounts Arden,Amber Coal Inc,Coal (Bituminous),37.5892,-81.8994
Calvary Surface #1,Abandoned,Adams Eloise,Calvary Enterprises Inc,Coal (Bituminous),37.5892,-81.8994
No 2,Abandoned and Sealed,Voest-Alpine International Corp,Blueco Sales & Processing Company,Coal (Bituminous),37.4408,-81.8992
No 1,Abandoned and Sealed,Compton Kennie D,War Eagle Construction Company Inc,Coal (Bituminous),37.6897,-81.8989
Mine No 2,Abandoned and Sealed,Compton Kennie D,War Eagle Construction Company Inc,Coal (Bituminous),37.6897,-81.8989
No 4,Abandoned and Sealed,Sidney R  Young III,Browning Fork Coal Services Inc,Coal (Bituminous),37.689722,-81.898888
Tower Mountain,NonProducing,"Alpha Natural Resources, Inc.",Bandmill Coal Corp,Coal (Bituminous),37.785278,-81.898333
No 4 Mine,Abandoned and Sealed,Gulf Energy Corp,Coal-X Inc,Coal (Bituminous),37.6664,-81.8983
Aracoma Alma Mine #1,Active,"Alpha Natural Resources, Inc.",Aracoma Coal Company Inc,Coal (Bituminous),37.815556,-81.898056
Springfork Surface Mine,Abandoned,Belco Petroleum Corp,Peter White Coal Mining Corp,Coal (Bituminous),37.5194,-81.8975
G & M (Strip),Abandoned,Mullet Emanuel E--Walter Gary,G & M Mineral Company,Coal (Bituminous),40.3611,-81.8972
Mine No 1,Abandoned and Sealed,David  Clevinger; Everett  Delaney,Eastern Energy Corp,Coal (Bituminous),37.2472,-81.8972
Coshocton Strip,Abandoned,Charles C  Ungurean,Oxford Mining Co. LLC,Coal (Bituminous),40.448888,-81.896944
Jane Ann #31,Abandoned and Sealed,Siderius Inc,Powellton Company,Coal (Bituminous),37.7264,-81.8969
Blue Bank Quarry,Abandoned,Greg A  Strawn,Blue Bank Quarry,Dimension Stone NEC,39.306388,-81.896388
Jumacris No 13,Abandoned and Sealed,International Industries Inc,Jumacris Mining Inc,Coal (Bituminous),37.59,-81.8961
No 1,Abandoned and Sealed,Ray Jacky,Shannon Coal Company Inc,Coal (Bituminous),37.2444,-81.8958
No 1 Mine,Abandoned,,Kim Shawn Coal Company Inc,Coal (Bituminous),37.2375,-81.8958
No 1,Abandoned and Sealed,Ashby James M,Shack Fork Coal Inc,Coal (Bituminous),37.1611,-81.8958
No 4,Abandoned and Sealed,Ashby James M,4-A Coal Corp,Coal (Bituminous),37.1606,-81.8958
No 4,Abandoned,Darrell  Monk,Carrie Coal Company Inc,Coal (Bituminous),37.1597,-81.8958
No 1,Abandoned,Merritt Jerry L,Reliant Fuel Company,Coal (Bituminous),37.1583,-81.8958
Jane Ann No 10-A,Abandoned and Sealed,Cobb William W,T & C Coal Company Inc,Coal (Bituminous),37.6653,-81.8956
Mine No 20,Temporarily Idled,American Metals & Coal International Inc,Alpine Development Company,Coal (Bituminous),37.3792,-81.8956
Mine No 2,Abandoned and Sealed,Billy R  Daugherty,"Darty Leasing, Inc.",Coal (Bituminous),37.379166,-81.895555
Mine 20 West,Abandoned and Sealed,Billy R  Daugherty,Darty Leasing Inc,Coal (Bituminous),37.367777,-81.895555
Cedar Grove #2 Mine,Active,"Alpha Natural Resources, Inc.",Aracoma Coal Company,Coal (Bituminous),37.816389,-81.895
Dominion No 32,New Mine,SunCoke Energy Incorporated,Dominion Coal Corporation,Coal (Bituminous),37.299722,-81.895
Mine No 20,Abandoned and Sealed,Massey Energy Company,Alpine Development Company,Coal (Bituminous),37.3792,-81.8947
Bandmill Strip Mine,Abandoned,"Alpha Natural Resources, Inc.",Bandmill Coal Corp,Coal (Bituminous),37.829166,-81.894444
Auger 1,Abandoned,Richard  Maynard,J & L Auger Inc,Coal (Bituminous),37.829166,-81.894444
No 2,Abandoned and Sealed,Robertson David,Deep Ford Mining Company Inc,Coal (Bituminous),38.1806,-81.8944
Wade No 1 Mine,Abandoned and Sealed,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.7747,-81.8944
Wade Tipple,Abandoned,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.8944,-81.8933
Diane Mine,Abandoned and Sealed,Voest-Alpine International Corp,Virginia Crews Coal Company,Coal (Bituminous),37.4508,-81.8931
No 25-B,Abandoned and Sealed,Paul R  Phillips; Malcolm  Phillips,Long Flame Coal Company Inc,Coal (Bituminous),37.6797,-81.8928
Freeze Fork Surface Mine,Abandoned,"Alpha Natural Resources, Inc.",Highland Mining Company,Coal (Bituminous),37.829166,-81.892222
Bandmill Mine,Abandoned and Sealed,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.8292,-81.8922
No 1 Mine,Abandoned and Sealed,Jerry K  Lester,Cobra Mining Inc,Coal (Bituminous),37.1517,-81.8922
No 3,Abandoned and Sealed,Mathias Jack R,Far West Enterprises Inc,Coal (Bituminous),37.8286,-81.8919
Truck Barn Strip No 34,Abandoned,Icenhour Charles,I & S Coal Company Inc,Coal (Bituminous),37.5431,-81.8914
No 2,Abandoned and Sealed,Richardson Jerry,R & R Coal Inc,Coal (Bituminous),37.0117,-81.8911
No. 6,Temporarily Idled,James River Coal Company,Rockhouse Creek Development LLC,Coal (Bituminous),37.73,-81.890833
No 1,Abandoned and Sealed,Stephen  Hairston,Kazin Coal Inc,Coal (Bituminous),37.73,-81.8908
No 2,Abandoned and Sealed,Stanley Arthur Don,Stanley Coal Company,Coal (Bituminous),37.8119,-81.8906
Coalburg No 6,Abandoned and Sealed,Arch Coal Inc,Mingo Logan Coal Company,Coal (Bituminous),37.885555,-81.890555
CHAPMAN SAND PLANT #9 & #10,Intermittent,Robert L  Chapman,Chapman Grading & Concrete Company Inc,"Sand, Common",34.7225,-81.889722
Mine #1,Abandoned and Sealed,Dennison James G,Last Chance Coal Company Inc,Coal (Bituminous),37.7092,-81.8897
Sylvia No 1,Abandoned and Sealed,Hatfield Ewell,Sylvia Branch Coal Corp,Coal (Bituminous),37.6603,-81.8897
Kewee Surface,Abandoned,Robert E  Murray,Consolidation Coal Company,Coal (Bituminous),37.9128,-81.8894
Mingo No 3,Abandoned,James River Coal Company,Hampden Coal Company Inc,Coal (Bituminous),37.6236,-81.8892
No. 10,Abandoned and Sealed,James River Coal Company,Rockhouse Creek Development Corp.,Coal (Bituminous),37.583888,-81.888333
Jumacris No 7 Mine,Abandoned and Sealed,International Industries Inc,Jumacris Mining Inc,Coal (Bituminous),37.5911,-81.8883
Shockton No 1,Abandoned and Sealed,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.7811,-81.8875
Preparation Plant,Abandoned,Nippon Kokan K K,Peter White Coal Mining Corp,Coal (Bituminous),37.5361,-81.8875
Isaban Deep Mine No. 3,Temporarily Idled,Essar Group,Frasure Creek Mining LLC,Coal (Bituminous),37.536666,-81.887222
Middle Fork No 2 (1),Abandoned and Sealed,Hagerman Bruce & William East,R & N Coal Company Inc,Coal (Bituminous),37.3792,-81.8872
Wade #3,Abandoned and Sealed,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.7789,-81.8869
Wade Eagle Mine,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Bandmill Coal Corp,Coal (Bituminous),37.759722,-81.886388
Prep Plant No 1,Abandoned,Shultz Emmitt,Gulf Coal Processing Corp,Coal (Bituminous),37.7614,-81.8858
No 3 Mine,Abandoned and Sealed,Smith Don,Rick Amy Coal Co Inc,Coal (Bituminous),37.6611,-81.8858
Skillet Creek Surface,Abandoned,James River Coal Company,Chafin Branch Coal Company,Coal (Bituminous),37.6264,-81.8858
No 1,Abandoned and Sealed,Ellis David,Forecast Leasing Inc,Coal (Bituminous),37.5925,-81.8858
No 2 Mine,Abandoned,Shelton Donald Lee,Flora Coal Company Inc,Coal (Bituminous),37.175,-81.8853
No 2 Mine,Abandoned and Sealed,Walls Cecil,Triple C Coal Company,Coal (Bituminous),37.6572,-81.8847
Hewett Creek Mine No 1,Abandoned and Sealed,Toler Floyd D,Toler & Associates Inc,Coal (Bituminous),37.9731,-81.8842
No 1,Abandoned,Steven R  Mullins,Old Dominion Mining Inc,Coal (Bituminous),37.633333,-81.883333
No 1,Abandoned and Sealed,Keene Jack R,Brookie Coal Company Inc,Coal (Bituminous),37.266667,-81.883333
Mingo No 4,Abandoned and Sealed,Walsh David E,Concord Coal Corp,Coal (Bituminous),37.6289,-81.8831
Westwppd Coal No 1 Mine,Abandoned and Sealed,Sheppard Don,Westwood Coal Corp,Coal (Bituminous),37.6289,-81.8831
Coal Creek Prep Plant,Active,"Alpha Natural Resources, Inc.",Knox Creek Coal Corporation,Coal (Bituminous),37.116389,-81.883056
Jane Ann No 11 Mine,Abandoned and Sealed,Siderius Inc,Powellton Company,Coal (Bituminous),37.7097,-81.8828
No 7,Abandoned and Sealed,Potter Billy D & Jimmy R Dotson,Potter & Dotson Coal Company Inc,Coal (Bituminous),37.2606,-81.8828
Sands #1,Abandoned,Mary J  Brown,"Valley Mining, Inc.",Coal (Bituminous),40.069722,-81.8825
No 1,Abandoned and Sealed,Voest-Alpine International Corp,Blueco Sales & Processing Company,Coal (Bituminous),37.4414,-81.8825
Oxford Auger #4,Abandoned,Charles C  Ungurean,Oxford Mining Co. LLC,Coal (Bituminous),40.686388,-81.882222
Elkay Construction,Abandoned,Pittston Company,Elkay Mining Company,Coal (Bituminous),37.810555,-81.881944
Jumacris No 12,Abandoned and Sealed,International Industries Inc,Jumacris Mining Inc,Coal (Bituminous),37.6442,-81.8817
No 1 Auger,Abandoned and Sealed,Scholl Rex,P & S Coal Company,Coal (Bituminous),38.1589,-81.8806
Mcclure Excavating #1-A,Abandoned and Sealed,Cole James W Jr,C Energy Inc,Coal (Bituminous),38.1589,-81.8806
No 1 Mine,Abandoned and Sealed,Maynard Leslie,L & M Coal Company,Coal (Bituminous),37.8083,-81.8806
Surface No 1,Abandoned and Sealed,Kelley Charles C,M K M Coal Company Inc,Coal (Bituminous),38.158888,-81.880555
Orion Mine,Abandoned and Sealed,Richard H  Abraham,Talon Resources Inc,Coal (Bituminous),37.8117,-81.8797
