CURRENT_MINE_NAME,long_false,latitude,longitude
RIVERGATE PLANT,122.784166,45.622777,-122.784166
Rivergate,122.784167,45.622778,-122.784167
Riveredge Surface Operation,87.414167,37.6575,-87.414167
Riveredge Mine,87.44,37.636667,-87.44
Riverdale Quarry,74.307778,40.998333,-74.307778
Riverdale Plant,71.64258,42.140302,-71.64258
Riverbend Pit,104.813056,40.084722,-104.813056
Riverbend Dredge,83.250155,31.20742,-83.250155
River View Mine,87.888333,37.743055,-87.888333
River View Facilities,87.947222,37.76,-87.947222
River Valley Sand & Gravel LLC,96.790171,29.816522,-96.790171
River Terminal,79.947778,39.684444,-79.947778
"River Sand & Gravel, LLC",83.314167,38.598889,-83.314167
River Rouge Facility,83.13,42.278055,-83.13
RIVER ROCK REDI-MIX LLC,91.831833,37.964253,-91.831833
River Rock Plant,119.770833,36.902778,-119.770833
River Rock Pit & Mill,120.507777,37.347222,-120.507777
River Road Quarry,86.917747,36.130572,-86.917747
RIVER ROAD PLANT,110.901944,32.276666,-110.901944
River Road Pit,86.863611,30.401666,-86.863611
River Road Pit,70.431944,43.751944,-70.431944
River Road Mine,77.424297,35.645043,-77.424297
River Road Gravel Pit,75.318389,43.554028,-75.318389
River Point Dock,81.240278,38.240278,-81.240278
River Plant,135.204722,59.546667,-135.204722
River Mountain Quarry,93.348871,35.320417,-93.348871
River Hill Tipple,78.165555,41.108333,-78.165555
"River Hill Coal Co., Inc.",78.165556,41.108333,-78.165556
River Dock,85.544444,35.048333,-85.544444
River City Red E Mix LLC,113.896667,45.185556,-113.896667
River Canyon III,119.756111,39.556388,-119.756111
River Bottom Land Pit,107.613611,38.867777,-107.613611
River Bend West,123.050555,44.967777,-123.050555
River Bend Pit,96.480278,30.610556,-96.480278
River Bend Chert,88.097777,35.93,-88.097777
River Bend,94.394444,39.180555,-94.394444
River Aggregates Romayor Plant ,94.795,30.422777,-94.795
Risner Pit,88.031699,45.065157,-88.031699
Ripley Mine and Mill,88.942555,34.753264,-88.942555
Rip Rap Plant Portable,95.527222,38.649722,-95.527222
Rip Rap Plant #2,90.044166,43.279722,-90.044166
Rip Rap Plant #100,91.683888,45.461666,-91.683888
Rip Rap Plant #1,90.044167,43.279722,-90.044167
Rip Rap Plant ,91.169722,40.733889,-91.169722
Rip Rap Plant,92.784444,38.175833,-92.784444
Rip Rap Plant,92.086666,40.839444,-92.086666
Rip Rap Plant,91.769166,43.295277,-91.769166
Rip Rap #4,94.453293,41.30501,-94.453293
Rip Rap #3,94.453293,41.30501,-94.453293
Rip Rap #2,94.453333,41.305,-94.453333
Rip Rap #1,94.453333,41.305,-94.453333
Riola Complex Vermilion Grove Portal,87.665278,39.986667,-87.665278
"Rioi Construction Leasing, LLC",81.552222,40.841944,-81.552222
Rio Puerco,106.805556,35.061944,-106.805556
RIO PIT,74.006111,40.714167,-74.006111
Rio Medina,98.871944,29.5375,-98.871944
Rio Bonito Aggregate,105.676389,33.359444,-105.676389
Rinn Valley Resource,104.998611,40.148611,-104.998611
Rinker Materials Bullhead ,114.546944,35.113611,-114.546944
Ringgold Quarry,85.106045,34.948552,-85.106045
Rimer Plant,84.012222,40.818055,-84.012222
RILLITO QUARRY,111.121666,32.394166,-111.121666
RILLITO PLANT,111.121666,32.394166,-111.121666
Rilite Aggregate ,119.713611,39.416388,-119.713611
Riley Quarry,80.196944,35.378888,-80.196944
Riley Pinebluff Pit #2,79.512222,35.051666,-79.512222
Riley County Sand Plant ,96.663333,39.136667,-96.663333
Right Oakley Surface,83.052222,37.6825,-83.052222
Riggs Quarry,92.350556,39.174167,-92.350556
Riesel Sand & Gravel Plant #1,96.989722,31.459444,-96.989722
Ries,93.278611,44.635,-93.278611
Riener Crushing,116.389722,46.154444,-116.389722
Riehm,91.356199,43.487509,-91.356199
Ridgeview,89.703055,44.793055,-89.703055
Ridgeline Coal LLC Job #4,82.977778,38.025,-82.977778
RIDGE VIEW GRANITE CO. LLC,88.787868,43.78444,-88.787868
Ridge Township Quarry and Mill,84.496666,40.851944,-84.496666
Ridge Stone,88.935555,43.91,-88.935555
Ridge Rock Quarry,121.146388,39.329166,-121.146388
Ridge Crusher,164.393333,64.6225,-164.393333
Ridge #2,78.632222,40.382222,-78.632222
Ridgdill & Son,80.933675,26.754231,-80.933675
RIDER PIT,74.909444,42.449444,-74.909444
Rider #1,80.380278,39.166389,-80.380278
Riddle ,76.672777,38.872222,-76.672777
Rickard Rock Quarry,122.4225,45.501111,-122.4225
Richville Pit,109.319167,34.613611,-109.319167
Richton,89.035,31.326388,-89.035
Richmond Sand & Stone ,71.682222,41.515,-71.682222
Richmond Road,84.555278,38.033611,-84.555278
Richmond River Rock,94.571388,45.461111,-94.571388
Richmond Quarry #251,84.890277,39.828888,-84.890277
Richmond Quarry ,77.430555,37.490555,-77.430555
Richmond Plant #1,84.815277,39.850277,-84.815277
RICHMOND MATERIAL CO,99.901944,31.968611,-99.901944
Richland No 9,87.594167,37.2875,-87.594167
RICHLAND CREEK #1,92.922222,38.554722,-92.922222
Richfield Pit,88.195555,43.2575,-88.195555
Richem Construction Inc Pit,112.163611,47.811944,-112.163611
RICHARDSON PIT,72.577777,44.558888,-72.577777
Richardson Mine,79.35782,33.891609,-79.35782
Richards Spur Rock Quarry,98.391472,34.764101,-98.391472
Richard's Pit,98.177564,33.214292,-98.177564
RICHARDS PIT,110.362566,46.879682,-110.362566
Richards Pit,91.496808,43.634691,-91.496808
Richard P Baldi Jr,72.351666,41.589722,-72.351666
RICHARD J MERTENS INC,91.141666,38.811388,-91.141666
RICHARD CITY QUARRY,85.728333,34.995833,-85.728333
Rich Mountain Mine,79.941666,38.85,-79.941666
Rich Hill Underground Mine & Plant,79.514722,40.0425,-79.514722
RICE PIT,73.087778,41.603333,-73.087778
Rice #7 (Strip),81.667222,40.251389,-81.667222
Rice #2 (Strip),81.317778,39.933056,-81.317778
Rice #1 (Strip),81.191944,40.002222,-81.191944
"Ricci Bros. Sand Co., Inc.",75.058888,39.256944,-75.058888
Rib Mt.,89.711111,44.887222,-89.711111
Rib Mountain Quarry,89.683459,45.180522,-89.683459
Rialto,117.418333,34.150556,-117.418333
Rhodes Pit,98.914849,29.965402,-98.914849
Rhodes Pit,77.694247,35.258905,-77.694247
Rhinehart Sand & Gravel ,76.992404,42.123483,-76.992404
Rheems Quarry,76.576388,40.131111,-76.576388
Rhea County Stone,84.896192,35.536294,-84.896192
RFI Strip & Tipple,79.666666,41.083333,-79.666666
Reynolds-Muscoda Pit-Portable,90.468888,43.190277,-90.468888
Reynolds Quarry - Portable,90.736021,43.253844,-90.736021
Reynolds Pit,99.634135,41.436096,-99.634135
Reynolds County Gravel Screen,90.958333,37.435,-90.958333
Reymert Mine,111.096111,33.293888,-111.096111
Reylas Surface Mine,81.903333,37.841389,-81.903333
REXLEIGH PIT,74.005973,40.714269,-74.005973
Rex Strip #1,83.046944,36.903611,-83.046944
Rex Mine No.1,84.215277,36.466666,-84.215277
Rex Mine No. 2,84.227777,36.426944,-84.227777
Revloc Refuse Site,78.759722,40.490277,-78.759722
Revier Pit,114.890277,47.428888,-114.890277
Resolution Mine,111.099167,33.299722,-111.099167
Resco Products Inc Cedar Heights ,82.552222,38.871388,-82.552222
RES Shawville,78.254167,41.087222,-78.254167
RES Morrisdale,78.192222,40.942222,-78.192222
RES Houtzdale,78.332222,40.794722,-78.332222
Republic Pit - South,99.574444,34.661389,-99.574444
Republic Energy,81.346944,37.976111,-81.346944
Reostone LLC,86.880026,36.160687,-86.880026
Renz Quarry Products,72.298056,41.501111,-72.298056
Reny Rock,69.629897,43.892981,-69.629897
Rented Mine Equipment-(Portable),92.919722,43.378333,-92.919722
Rental Plant 1,108.562778,39.056389,-108.562778
Rental Plant,104.375833,44.406389,-104.375833
Renewable Resources,121.239722,36.702222,-121.239722
Rend Lake,89.033333,38.158333,-89.033333
Remsen Pit,75.089722,43.375555,-75.089722
"Rempel Bro's Concrete, Inc.",122.595833,48.153611,-122.595833
Remining #3,82.102778,37.602778,-82.102778
Remington Preparation Plant,81.528611,38.090556,-81.528611
Relief Canyon Mine,118.365556,40.241667,-118.365556
Reliance Plant,117.931667,34.133611,-117.931667
Reliance Bank,76.431944,40.785555,-76.431944
Reliable Recycling Company Inc,66.163611,18.208055,-66.163611
Reiter Pit,121.635,47.841944,-121.635
REISS VIKING DIV OF C REISS COAL,81.833055,38.493611,-81.833055
Reinicke Pit,99.901813,43.969515,-99.901813
REINER CONTRACTING INC-CRUSHER,94.402452,44.828679,-94.402452
Rein Construction,97.288055,45.866388,-97.288055
REIDSVILLE QUARRY,79.730012,36.371451,-79.730012
REIDHEAD SAND & ROCK,111.093611,34.048888,-111.093611
Reichard Strips,79.204722,41.120556,-79.204722
Rehler Pit,78.468333,42.072222,-78.468333
Regeneration Materials Lower Springs ,81.619722,40.595,-81.619722
Regal Mine,112.443055,45.175555,-112.443055
Refuse Strip & Auger,82.9167,36.8778,-82.9167
Refuse Mine,82.725,37.338889,-82.725
Reform Quarry,91.948056,38.846667,-91.948056
Reevesdale #1,76,40.775,-76
Reese's Branch Mine,87.2725,33.670833,-87.2725
Reese Road,80.147777,41.049166,-80.147777
Reese No 1 & 2 Strip,78.108611,41.152778,-78.108611
Reesco Portable,119.045833,39.538611,-119.045833
REEH QUARRY,99.901944,31.968611,-99.901944
Reef Mine,111.133056,39.093611,-111.133056
Reedy Creek Div Plant,82.391792,33.207646,-82.391792
Reedsville Pit,81.747222,39.122777,-81.747222
REEDS STATE PIT #2,107.290277,43.075833,-107.290277
Reed Screen P-187,96.768055,46.849444,-96.768055
Reed Pit,123.013889,45.059167,-123.013889
REED #1,107.290278,43.075833,-107.290278
Redmond Pit,111.870833,39.004444,-111.870833
Redmond North Mill,111.866666,39.008888,-111.866666
REDMOND MINERALS SALT MINES,111.870278,39.047222,-111.870278
Redlands,117.208611,34.057222,-117.208611
Redland Sand,83.440964,33.692786,-83.440964
Redland Brick Inc-Harmar Plant,79.839444,40.556389,-79.839444
Redland Brick Inc Lawrenceville Plant,77.779444,36.779166,-77.779444
Redland Brick Cushwa Plant,77.826389,39.606667,-77.826389
Redi Mix Chatfield Plant ,96.321388,32.293611,-96.321388
Redhawk Surface Mine,81.635556,37.286389,-81.635556
Redhawk #6 ,81.688611,37.405278,-81.688611
Redhawk #4 Mine,82.730278,37.526111,-82.730278
Redhawk #1,82.733056,37.523611,-82.733056
REDFIELD QUARRY,94.901853,37.841461,-94.901853
Redfield Pit,94.19,41.555277,-94.19
Redding Plant,122.318056,40.7375,-122.318056
Redbush #1,82.923888,37.923888,-82.923888
Redbird South,80.633056,40.166389,-80.633056
RED TOP MINE,116.842222,34.513611,-116.842222
RED ROSE QUARRY,99.901944,31.968611,-99.901944
Red Rock #1 Plant,89.703178,44.793023,-89.703178
RED RIVER PLANT,96.332778,33.6825,-96.332778
Red Quarry Portable,111.918889,40.483056,-111.918889
Red Quarry,74.006111,40.714166,-74.006111
RED QUARRY,73.322222,43.461388,-73.322222
RED QUARRY,73.318231,43.473347,-73.318231
Red Quarry,73.253777,43.514601,-73.253777
Red Pit Mine,111.960555,35.259444,-111.960555
Red Oak Too,76.333333,40.655555,-76.333333
Red Oak Sand & Gravel,77.194525,41.203322,-77.194525
Red Oak Quarry,95.289444,40.976667,-95.289444
Red Oak Quarry,84.4996,33.606116,-84.4996
Red Oak Mine,76.341667,40.652778,-76.341667
Red Level Mine,82.633488,28.965684,-82.633488
Red Hills Mine,89.218055,33.797222,-89.218055
Red Hill Stone Quarry,78.529444,41.351944,-78.529444
Red Hill Pit And Plant,70.529524,41.395898,-70.529524
RED HILL COMMUNITY PIT AKA CIMMA,107.900278,35.185,-107.900278
Red Hill,117.9075,35.935556,-117.9075
RED HILL,78.581944,37.939722,-78.581944
Red Hawk,89.3125,37.958333,-89.3125
Red Fox Surface Mine,81.550556,37.227778,-81.550556
Red Fox Load-Out,81.576111,37.215556,-81.576111
Red Fox,82.086388,37.031666,-82.086388
Red Eagle,86.238055,32.465555,-86.238055
Red Dome Inc,112.671389,39.32,-112.671389
Red Dog,162.433889,68.046111,-162.433889
RED CLOUD (LATTA),86.824593,40.419069,-86.824593
Red Cliff Mine,109.816666,38.943055,-109.816666
Red Cedar Surface Mine,81.748333,37.945,-81.748333
Red Canyon Quarry,104.947222,38.586388,-104.947222
Red Bud Dock North,82.579167,38.309167,-82.579167
Red Bud Dock No. 1,82.577222,38.308611,-82.577222
Red Brush Mine,87.3,37.933333,-87.3
Red Bluff Pit,86.421944,32.435277,-86.421944
Red Bird Prep Plant ,83.536111,36.966389,-83.536111
Red Bay Plant,85.974722,30.585556,-85.974722
Red Ash Strip/Auger,81.856944,37.235556,-81.856944
Red Ash Highwall Miner,81.982222,37.092222,-81.982222
Red Ash Highwall Mine #1,81.769722,37.438333,-81.769722
Reclamation Crew,93.412222,45.123333,-93.412222
Rebecca De Boy Mine,122.2425,41.534722,-122.2425
Reay Brothers,111.821666,34.646666,-111.821666
Reasnor Sand,93.251388,41.728055,-93.251388
REALITOS PIT AND PLANT,98.528347,27.444758,-98.528347
Reagin Granite ,84.076666,33.7225,-84.076666
Readyville Quarry,86.167777,35.801944,-86.167777
Ready Mix Sand & Gravel,92.521666,44.001944,-92.521666
READY MIX PIT,85.602364,44.314844,-85.602364
Read Screen All,114.897777,47.473333,-114.897777
READ PORTABLE SCREEN ALL C495,70.88871,43.167265,-70.88871
RBC Crusher #1,114.178055,46.022777,-114.178055
RB #5,83.408611,36.721111,-83.408611
RB #11,83.413333,36.726944,-83.413333
Razorstone Rock Quarry,92.926707,34.322395,-92.926707
Razor Lake,81.641944,40.267777,-81.641944
Raynor Mine,78.794722,35.267222,-78.794722
Raymond Shop & Wash Plant,92.201666,42.468888,-92.201666
Raymond Sand & Gravel Incorporated,98.479722,38.2975,-98.479722
Raymond Quarry Plant #2 Academy,119.528611,36.893611,-119.528611
Raymond Quarry Plant #1 (Sierra),119.872222,37.220278,-119.872222
RAYMOND QUARRY,71.183333,42.998055,-71.183333
RAYMOND PIT,70.462108,43.880871,-70.462108
Rayle River Terminal,80.741111,40.029722,-80.741111
Ray Road Plant,83.266111,42.841944,-83.266111
Ray Pit,97.795556,28.619722,-97.795556
Ray Johnson Inc,90.958611,37.435277,-90.958611
RAY HALUCH INC,72.44512,42.194069,-72.44512
Ray County Stone Producers,94.030555,39.392222,-94.030555
Ray,111.093611,34.048889,-111.093611
Rawson Portable Screen,74.275833,43.016944,-74.275833
RAWSON MATERIALS - PLANT 5,71.909166,41.695555,-71.909166
Rawson 3618 Screen,72.610555,42.951388,-72.610555
Rawhide Mine,105.32,44.21,-105.32
RAVINIA SAND PIT,99.901944,43.969444,-99.901944
Ravine Rd Pit,85.168611,42.390555,-85.168611
Raven Prep Plant,82.809167,37.384444,-82.809167
Raven Dock,81.855833,37.0775,-81.855833
Ravalli County Crusher,114.151944,46.255,-114.151944
Rauville ,97.078889,45.035278,-97.078889
Rauh Aggregate Mine,79.278611,42.3425,-79.278611
Rauch Mine,92.288888,34.631666,-92.288888
Ratzliff Pit,101.008056,36.819722,-101.008056
Rattling Run Slope,76.667222,40.271667,-76.667222
Rattlesnake Quarry,97.195278,31.454722,-97.195278
Rattler Rock Inc,97.397222,32.142778,-97.397222
RATHBUN PIT,72.577777,44.558888,-72.577777
Rasmussen Soledad Rock Quarry,118.389722,34.435277,-118.389722
Rasmussen Ridge Mine,111.604722,42.654444,-111.604722
Rare Red Rock,87.018888,33.658333,-87.018888
Rappahannock Mine,77.216389,38.231667,-77.216389
Rapid City Quarry & Mill ,103.283056,44.121944,-103.283056
Rapid City Quarry ,103.281944,44.088889,-103.281944
Rankin Pit,87.432589,44.608888,-87.432589
Ranken Location,90.520833,38.543333,-90.520833
Rangeley Sand & Gravel,70.701386,44.969797,-70.701386
Randy Wassink Pit,79.644722,42.031389,-79.644722
Randolph Prep Plant,89.8,38.216666,-89.8
Randolph Dredge & Plant #9,94.492222,39.153056,-94.492222
Randolph Deep Mine,94.494722,39.156111,-94.494722
RANDLETT PIT,111.093611,39.321111,-111.093611
"Randle's Lynch Creek Quarry LLC,Port.Cru",122.260833,46.875277,-122.260833
Randall Sand & Gravel,123.799722,40.093611,-123.799722
Randall Pit,105.4075,45.443888,-105.4075
Randall Pit,74.370277,42.947777,-74.370277
RANCO SAND & STONE ,74.006111,40.714166,-74.006111
Ranch Rock Capo,117.567778,33.884722,-117.567778
Ranch Rock,123.66,42.214166,-123.66
Ranch Creek Sand & Gravel,110.453056,33.345278,-110.453056
Ramsey Sand & Gravel Portable #1,95.911388,40.890277,-95.911388
Ramsey Pit,101.001944,47.551389,-101.001944
RAMSDELL STONE & GRAVEL,70.67662,43.168646,-70.67662
Rams Horn,114.214167,44.501667,-114.214167
Rampco Construction Co. Inc.,71.882711,42.061597,-71.882711
Ramp Road Plant,72.934166,41.835,-72.934166
Ramming Pit,97.7025,30.766666,-97.7025
Ramirez and Sons RSI-2,104.476666,32.749444,-104.476666
Rambo Crushing Co. PP2,116.699166,43.691388,-116.699166
Rama Pit One,74.897222,42.291944,-74.897222
Ram Ridge ,120.303333,47.476388,-120.303333
Ralston Quarry ,105.248056,39.813889,-105.248056
Raleigh-Durham Quarry,78.746812,35.899938,-78.746812
RALEIGH QUARRY,82.451695,29.420223,-82.451695
Raleigh Quarry,78.543333,35.931111,-78.543333
Raleigh Pit,92.799167,45.093611,-92.799167
Rainer Pit,87.902778,33.32,-87.902778
Rainbow Sand & Gravel,82.907222,40.417222,-82.907222
Rainbow Quarry ,94.984444,44.551388,-94.984444
Rainbow Quarries ,115.434167,35.8325,-115.434167
Rainbow Pit,82.349167,29.177778,-82.349167
Ragland Loadout,82.084722,37.683889,-82.084722
Ragland ,86.155833,33.744444,-86.155833
Rager Surface Mine,80.099722,39.293611,-80.099722
Rafferty Sand & Gravel,73.516111,44.795555,-73.516111
RADUCZ STONE,79.927778,40.803056,-79.927778
Radical Pit,94.055833,44.131111,-94.055833
Radiant Red Quarry,98.871944,30.275278,-98.871944
Racine Quarry,87.800833,42.7725,-87.800833
Raccoon River Sand,93.855555,41.528333,-93.855555
Rabun Quarry ,83.384843,34.957429,-83.384843
Rabel Excavating Inc.,112.937777,46.542777,-112.937777
Rabe Pit,96.494167,45.286667,-96.494167
Rabbit Creek Pit,87.894444,31.509052,-87.894444
R.G.E. Aggregates Inc.,82.686666,43.018333,-82.686666
R. S. Potter and Son,77.948056,42.121944,-77.948056
R. S. I.   Pit,103.136111,32.7025,-103.136111
R. K. Howell Gravel Products,76.973671,42.532473,-76.973671
R. FARM SAND AND GRAVEL,82.907222,40.417222,-82.907222
"R. E.TUCKER, INC. - BERLIN PIT",72.642222,44.185833,-72.642222
R. E. Tucker Inc.,72.642222,44.185833,-72.642222
R. E. SANSOM MINE & MILL,78.148333,38.059722,-78.148333
R. E. Miller & Sons - Portable (Mobile G,112.626388,45.228055,-112.626388
"R. D. MAC, Inc.",118.044167,45.305556,-118.044167
"R. D. EDMUNDS & SONS, INC.",71.664415,43.413772,-71.664415
"R. & J. FRICKE, INC.",88.787868,43.78444,-88.787868
"R&S STONE, INC.",80.259166,36.9075,-80.259166
R&S Sand & Gravel ,88.196666,34.266944,-88.196666
R&M #3,97.795278,35.514722,-97.795278
R&J Materials,73.585277,41.703611,-73.585277
R Smith & Sons Trucking Inc Sturgis Pit,85.38902,41.800532,-85.38902
R Smith & Sons Trucking Inc,85.900022,42.477659,-85.900022
R S & W Drift,76.235833,40.666944,-76.235833
R PEPIN & SONS,70.77656,43.449439,-70.77656
R J Valente Grafton Quarry,73.446667,42.77,-73.446667
R J Mc Donald Inc,72.117917,42.432834,-72.117917
R E MILLER & SONS,112.695555,44.715833,-112.695555
R D BLANKENSHIP DIRT WORK,105.946389,32.983056,-105.946389
R D #1,95.265555,35.356111,-95.265555
R Brown & Son's Quarry,123.668055,40.94,-123.668055
R B Gravel Company,148.034605,64.851733,-148.034605
R A Materials - Guadalupe Gravel,98.914849,29.965402,-98.914849
R #1,95.309167,34.918611,-95.309167
Quirion Construction-Screening Plant,69.754444,44.358333,-69.754444
Quirion Construction-Reed Screen All,69.754444,44.358333,-69.754444
Quinton Twp Pit,75.465556,39.571111,-75.465556
Quinn's Quarry,107.015465,38.464736,-107.015465
Quinn Sand & Gravel Dredge #2,99.86261,42.54707,-99.86261
Quincy Plant and Mines ,84.573889,30.598333,-84.573889
Quincy Plant,91.400278,39.89,-91.400278
Quincy Manufactured Home Park,81.503889,38.216389,-81.503889
Quincy Dock,81.501111,38.199722,-81.501111
Quincy Aggregate Resources,84.919166,41.938888,-84.919166
Quikrete SYR 560,76.356912,43.012493,-76.356912
Quikrete Peoria,89.708611,40.523888,-89.708611
Quikrete of Picayune,89.7225,30.505555,-89.7225
Quikrete Mine,87.029166,30.579722,-87.029166
Quikrete Companys Inc.,90.478611,38.550555,-90.478611
Quikrete Aggregates of Picayune,89.783611,30.590277,-89.783611
Quikrete,66.191011,18.427894,-66.191011
Quicks Bend,41.639444,76.228333,-41.639444
Questa Mine & Mill ,105.531944,36.686389,-105.531944
Queen Creek Wash Plant,111.529444,33.239444,-111.529444
QUEEN CREEK PIT,111.463333,33.181667,-111.463333
Queen Creek #1,111.533055,33.235555,-111.533055
Quecreek #1 Mine,79.083333,40.089444,-79.083333
QUARTZITE QUARRY,98.1775,39.075277,-98.1775
