CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
MATHIAS NORTH PIT,Intermittent,Ward E  Mathias; Thomas G  Mathias,Mathias Concrete Inc,Construction Sand and Gravel,39.550051,-105.782067
CENTER REDI MIX INC,Intermittent,Kenneth  Smith,Center Redi Mix Inc,Construction Sand and Gravel,39.550051,-105.782067
PORTABLE CRUSHER,Intermittent,Carl  Strohecker,Pagosa Valley Gravel Products,Construction Sand and Gravel,39.550051,-105.782067
BEECH HILL QUARRY,Intermittent,L. Dean  Loukonen,Loukonen Brothers Stone,Dimension Sandstone,39.55,-105.781944
WEAVER QUARRY,Intermittent,L. Dean  Loukonen,Loukonen Brothers Stone,Dimension Sandstone,39.55,-105.781944
KAUFFMAN PIT,Abandoned,Frank  Kauffman,Jake Kauffman & Son Inc,Construction Sand and Gravel,39.55,-105.781944
LINKE CONSTRUCTION INC,Intermittent,Linke Richard A,Linke Construction Inc,Construction Sand and Gravel,39.55,-105.781944
Washplant 4,Intermittent,Summit Materials LLC,Sandco Inc,Construction Sand and Gravel,39.55,-105.781944
WYO HEREFORD RANCH PIT,Intermittent,Don  Kehn,Don Kehn Construction Inc,Construction Sand and Gravel,39.55,-105.781944
"WYATT REDI-MIX, PIT # 1",Abandoned,Richard F  Wyatt; Rodney B  Wyatt,Wyatt Redi-Mix,Construction Sand and Gravel,39.55,-105.781944
Portable Crusher,Abandoned,Dolores County-Co,Dolores County Road Department,Construction Sand and Gravel,39.55,-105.781944
MASONVILLE QUARRY,Active,Glenn  Southwick; Dave  Bacon,Masonville Stone Company,Dimension Stone NEC,39.55,-105.781944
HALVERSON PIT,Abandoned,Ron  Hitti; Mike  Hitti,Commercial Rock Products Inc,Construction Sand and Gravel,39.55,-105.781944
Districts 1 2 & 3 Portable Plant,Abandoned,Yuma County-Co,Yuma County Road Department,Construction Sand and Gravel,39.55,-105.781944
Portable Crusher ,Intermittent,Larimer County-Co,Larimer County Road & Bridge Department,Construction Sand and Gravel,39.55,-105.781944
NOLAND QUARRY & YARD,Intermittent,Frances A  Phillips,Phillips Stone Company Inc,Dimension Sandstone,39.55,-105.781944
PORTABLE #1,Intermittent,Prowers County-Co,Prowers County,Construction Sand and Gravel,39.55,-105.781944
PORTABLE CRUSHER,Abandoned,Las Animas County-CO,Las Animas County Government,Construction Sand and Gravel,39.55,-105.781944
DURANGO GRAVEL J&J PIT,Abandoned,Helmericks Jim,Durango Gravel,Construction Sand and Gravel,39.55,-105.781944
MAMM CREEK PIT,Active,Daniel  Grant; Douglas  Grant,Grant Brothers Construction Llc,Construction Sand and Gravel,39.55,-105.781944
PARKERSON PORTABLE CRUSHER,Abandoned,Gary  Parkerson,Parkerson Construction Inc,Construction Sand and Gravel,39.55,-105.781944
COAL CREEK RESOURCES,Active,Edward C  Levy Jr,Schmidt Aggregates,Construction Sand and Gravel,39.55,-105.781944
MENCENBERG QUARRY,Active,Edward C  Levy Jr,Schmidt Aggregates,"Crushed, Broken Stone NEC",39.55,-105.781944
PARSHALL PIT,Intermittent,Suzanne  Docheff,Mountain Park Concrete,Construction Sand and Gravel,39.55,-105.781944
CRUSHER #2,Intermittent,Rockford  Ryan,Colorado Crushing Inc,Construction Sand and Gravel,39.55,-105.781944
COLORADO ROSE RED QUARRY,Active,Daniel J  Liesveld,Rocky Mountain Rose Red Inc,Dimension Stone NEC,39.549722,-105.781944
CHURCH HARVEY MINE,Intermittent,Vince K  Eisenhand,Cmt Excavating Inc,Common Clays NEC,39.549722,-105.781944
MC COY CINDER PIT,Active,Bratton Patrick J,Bratton Enterprises Inc,"Crushed, Broken Stone NEC",39.549722,-105.781944
JONES FINE SAND,Intermittent,Carl  Palizzi,Carl Palizzi Inc,Construction Sand and Gravel,39.549722,-105.781944
PORTABLE PLANT - ANGIE PIT,Intermittent,Hank E  Williams; Stephanie  Williams,Williams Construction,Construction Sand and Gravel,39.549722,-105.781944
PORTABLE CRUSHER,Abandoned,Ronald Chauncey  Luttrell,Black Canyon Aggregate Inc,Construction Sand and Gravel,39.549722,-105.781944
O'BANNON PIT,Intermittent,Ward E  Mathias; Thomas G  Mathias,Mathias Concrete Inc,Construction Sand and Gravel,39.549722,-105.781944
JAWS,Active,Gary  Parkerson,Parkerson Construction Inc,Construction Sand and Gravel,39.549722,-105.781944
MILLER PIT,Intermittent,Edward C  Levy Jr,Schmidt Aggregates,Construction Sand and Gravel,39.549722,-105.781944
MONTEZUMA COUNTY,Active,Montezuma County-Co,Montezuma County Road Department,Construction Sand and Gravel,39.549722,-105.781944
Crusher 1,Intermittent,Summit Materials LLC,Grand Junction Concrete Pipe Company,Construction Sand and Gravel,39.549722,-105.781944
WASH PLANT & PORTABLE SCREEN,Intermittent,Joe P  Conrado,Meeker Sand & Gravel Inc,Construction Sand and Gravel,39.549722,-105.781944
SWAYBACK QUARRY,Intermittent,Rick  Virgil,Bedrock Flagstone Inc,Dimension Sandstone,39.549722,-105.781944
CRUSHER #1,Intermittent,Rockford  Ryan,Colorado Crushing Inc,Construction Sand and Gravel,39.549722,-105.781944
Tamrock Bottomless Pit,Abandoned,Brent  Tamburelli,Tamrock Gravel Company,Construction Sand and Gravel,39.549722,-105.781944
PORTABLE CRUSHER #1,Intermittent,David  Dillon,Dillon Construction,Construction Sand and Gravel,39.549722,-105.781944
STONEWORKS,Intermittent,Bernard  Buster; Brenda  Buster,B B Stoneworks Inc,Dimension Stone NEC,39.549722,-105.781944
PORTABLE CRUSHER #3,Active,John L  Ary,A & S Construction Company,Construction Sand and Gravel,39.549722,-105.781944
Coaldale Gypsum Quarry,Intermittent,Holcim Ltd,Holcim (US) Inc,Gypsum,38.361388,-105.760833
PORTABLE CR #1,Abandoned,,Cedar Rapids,"Sand, Industrial NEC",36.011666,-105.758611
Dry Fork Mine,Active,Western Fuels Association,Western Fuels-Wyoming Inc,Coal (Bituminous),44.650278,-105.734722
Dave Johnston Mine,Abandoned,MidAmerican Energy Holdings Company,Glenrock Coal Company,Coal (Bituminous),44.650277,-105.733055
Snowstorm Portable Plant,Intermittent,Tom  Everist,"Everist Materials, LLC",Construction Sand and Gravel,39.761389,-105.700278
Skoglund Pit,Intermittent,Kenneth L  Skoglund,Skoglund Excavating Inc,Construction Sand and Gravel,37.996388,-105.699722
Portable Crusher #1,Temporarily Idled,Richard F  Wyatt; Rodney B  Wyatt,Wyatt Redi-Mix Co,Construction Sand and Gravel,37.391944,-105.699167
CCRD Annihilater TSAB-643-07,Temporarily Idled,Custer County-MT,Custer County Road Dept,Construction Sand and Gravel,46.516389,-105.691944
Rio Bonito Aggregate,Temporarily Idled,D'Auna  Wood; Paul  Wood,Southwest Paving and Grading Inc,Construction Sand and Gravel,33.359444,-105.676389
Baca Pit,Abandoned,Eddie R  Duran,Duran Sand & Gravel Inc,Construction Sand and Gravel,35.574166,-105.675
PORTABLE #1,Intermittent,Joel M Perovich,Perovich Properties Inc,Construction Sand and Gravel,36.465833,-105.67
Tezak #2 Pit,Temporarily Idled,Michael A  Tezak,Tezak Stone & Aggregate Supply Inc,Construction Sand and Gravel,38.350527,-105.658909
Wolf Point Sand & Gravel,Intermittent,Kenneth  Torgerson; Patrick  Rice,Wolf Point Sand & Gravel Inc,Construction Sand and Gravel,48.091666,-105.642777
Wyodak Mine,Active,Black Hills Corp,Wyodak Resources Development Company,Coal (Bituminous),44.509167,-105.6425
Iron Mtn Rd Gravel Pit,Temporarily Idled,Shane L  Cooper,Dirt Guys LLC,Construction Sand and Gravel,38.388333,-105.641388
Brad Locke,Abandoned,Brad J  Locke,Schmid Dozing & Trucking Inc,Construction Sand and Gravel,42.674444,-105.631388
Grease Wood Pit,Abandoned,Russell  Bell,Bell Restoration,Construction Sand and Gravel,44.001666,-105.624722
Hukill Gulch Millsite,Abandoned,Patrick D  Maher; Ryan J  McHale,Venture Resources Inc,Gold Ore,39.775833,-105.610555
Sand Plant,Intermittent,Joel M Perovich,Perovich Properties Inc.,"Sand, Industrial NEC",36.456944,-105.605277
Mountain Cement Company,Active,Eagle Materials Inc,Mountain Cement Company,Cement,41.266666,-105.602222
Portable Crusher #1,Intermittent,Eagle Materials Inc,Mountain Cement Company,Dimension Limestone,41.266666,-105.602222
Portable Screener #1 ,Intermittent,Fremont County-CO,Fremont County Department of Transportation,Construction Sand and Gravel,38.633835,-105.601187
MTC INC,Active,Max  Mascarenas,MTC INC,Construction Sand and Gravel,36.703888,-105.595
Portable Screening Plant,Abandoned,Joe E  Silva; Michael A  Silva,Silva's Excavation Inc,Construction Sand and Gravel,36.703888,-105.595
UNIT #41,Abandoned,Basic Energy Inc,"Basic Energy Services, L.P.",Construction Sand and Gravel,43.776388,-105.594444
UNIT # 45,Abandoned,Basic Energy Inc,"Basic Energy Services, L.P.",Construction Sand and Gravel,43.776388,-105.594444
UNIT #50,Abandoned,Basic Energy Inc,"Basic Energy Services, L.P.",Construction Sand and Gravel,43.776388,-105.594444
UNIT 45-A,Abandoned,Basic Energy Inc,"Basic Energy Services, L.P.",Construction Sand and Gravel,43.776388,-105.594444
Jonathon Quarry,Abandoned,Pete Lien & Sons Inc,Pete Lien & Sons Inc,"Crushed, Broken Limestone NEC",41.314722,-105.593056
Portable #3,Temporarily Idled,Joel M Perovich,Taos Gravel Products,Construction Sand and Gravel,36.4525,-105.588611
Robert Medina & Sons Taos  Pit II,Intermittent,Juanita E  Medina,Robert Medina & Sons Concrete & Sand Inc,Construction Sand and Gravel,36.407222,-105.573056
#1 Crusher Vigil Mine,Intermittent,Gill E  Vigil,"Vigil's Asphalt & Gravel, LLC",Construction Sand and Gravel,36.407222,-105.573055
Consolidated Caribou District,Abandoned,Calais Resources Inc,Calais Resources Company,Gold Ore,39.975555,-105.566388
Questa Mine & Mill ,NonProducing,Chevron Corporation,Chevron Mining Inc,Molybdenum Ore,36.686389,-105.531944
Road Dept,Intermittent,Powder River County-MT,Powder River County Road Dept,Construction Sand and Gravel,45.473333,-105.528889
Buckskin Mine,Active,Kiewit Peter Sons' Inc,Kiewit Mining Group Inc.,Coal (Bituminous),44.433611,-105.528611
Torres Pit Gonzales Sand & Gravel,Abandoned,Joseph  Gonzales,Gonzales Sand & Gravel,Construction Sand and Gravel,36.3825,-105.523055
Penasco Sand and Gravel,Active,Dwayne  Lewis,Penasco Sand and Gravel Inc,Construction Sand and Gravel,32.850556,-105.5125
Campbell County Crusher,Active,Campbell County-Wy,Campbell County Road & Bridge Department,Construction Sand and Gravel,44.278888,-105.509722
S P Chase Partner Newcomb,Abandoned,Albert J  Barnhard,Barnhard Mining Company LLC,Gold Ore,39.783056,-105.505
Garland Brothers,Abandoned,Matt R  Garland; Gary  Garland,Garland Brothers LLC,Construction Sand and Gravel,44.291111,-105.502222
CRUSHING PLANT #1,Abandoned,Brian  Harmon; Myron  Means,"Magna Energy Services, LLC.",Construction Sand and Gravel,44.269722,-105.493888
CRUSHER #3,Abandoned,Edward W  Eldridge,Eldridge Excavating Inc,Construction Sand and Gravel,44.291388,-105.493611
Douglas Quarry,Abandoned,William Edward  Russell,Russell Construction Company Inc,Construction Sand and Gravel,42.721666,-105.490555
Milagro Mine ,Intermittent,Ray  Bosilcic; Liliana  Hardisty,Stoneworld ,Dimension Traprock,34.651111,-105.461666
Bonnell Pit,Abandoned,Joel  Bonnell,Bonnell Sand & Gravel,Construction Sand and Gravel,33.406666,-105.461388
Rental Mine,Abandoned,Basic Energy Inc,"Basic Energy Services, L.P.",Construction Sand and Gravel,44.228611,-105.456111
RC19041,Abandoned,Basic Energy Inc,Basic Energy Services LP,Construction Sand and Gravel,44.228611,-105.456111
Clovis Point Mine,Abandoned,Kerr McGee Corp,Kerr-Mc Gee Coal Corp,Coal (Bituminous),44.333333,-105.45
WALSTRUM MINE,Active,Albert R  Frei,Albert Frei & Sons Inc,"Crushed, Broken Granite",39.746111,-105.43
Robert Medina & Sons Costilla Pit,Intermittent,Juanita E  Medina,Robert Medina & Sons Concrete & Sand Inc,"Crushed, Broken Stone NEC",37.202716,-105.422959
Eagle Butte Mine,Active,"Alpha Natural Resources, Inc.","Alpha Coal West, Inc.",Coal (Bituminous),44.516667,-105.416667
Caballo Rojo Mine,Abandoned,Drummond Company Inc,Caballo Rojo Inc,Coal (Bituminous),44.116667,-105.416667
Randall Pit,Temporarily Idled,William H  Gay; Dina H  Gay,BDJ Construction LLC,Construction Sand and Gravel,45.443888,-105.4075
Belle Ayr Mine,Active,"Alpha Natural Resources, Inc.","Alpha Coal West, Inc.",Coal (Bituminous),44.1,-105.383333
Douglas Wash Plant,Intermittent,Roger  Croell,Croell Redi-Mix Inc,Construction Sand and Gravel,42.789444,-105.375277
Parkdale Quarry,Active,CIG LLC,Front Range Aggregates LLC,Construction Sand and Gravel,38.486111,-105.372222
Screening Plant,Abandoned,Custer County-CO,Custer County Road & Bridge,Construction Sand and Gravel,38.085833,-105.371944
Shaffers Crossing Quarry,Intermittent,Juliet A  Moores,Elk Creek Sand & Gravel LLC,"Crushed, Broken Stone NEC",39.478888,-105.366388
SYNTHETIC FUELS,Temporarily Idled,James Cameron  Nairne,"Green Bridge Holdings, Inc.",Coal (Bituminous),44.45,-105.349722
Sierra Blanca Quarry,Active,Becky Dean  Walker; Dennis  Walker,"Sierra Blanca Quarry, LLC","Crushed, Broken Stone NEC",31.17129,-105.347074
Caballo Mine,Active,Peabody Energy,"Peabody Caballo Mining, LLC",Coal (Bituminous),44.118888,-105.333333
Rawhide Mine,Active,Peabody Energy,"Peabody Caballo Mining, LLC",Coal (Bituminous),44.21,-105.32
Portable,Abandoned,Michael L  Langston,Langston Concrete Inc,Gypsum,38.258333,-105.303889
Coal Creek Mine,Active,Arch Coal Inc,Thunder Basin Coal Company LLC,Coal (Bituminous),43.971944,-105.2825
Lyons Red,Abandoned,Judy  Sprague,Arkins Park Stone,Dimension Sandstone,40.250278,-105.275278
Barnard Quarry,Intermittent,Raul  Vasquez,Blue Mt Stone,Dimension Sandstone,40.233888,-105.273333
Brodie Quarry,Abandoned,Homero  Molina,Molina Red Stone,Construction Sand and Gravel,40.233611,-105.273333
Red Quarry ,Abandoned,John Eugene  Holliday; Matthew  Sprague,United Stoneworks LLC,Construction Sand and Gravel,40.233611,-105.273333
TBS 2,Intermittent,Bill H  Tenore,T Bone Stone,Dimension Stone NEC,40.230833,-105.271666
WINDY POINT,Abandoned,Bill H  Tenore,T Bone Stone Inc,Dimension Sandstone,40.224722,-105.271388
Black Thunder,Active,Arch Coal Inc,Thunder Basin Coal Company LLC,Coal (Bituminous),42.693611,-105.266667
Table Mountain Quarry,Intermittent,Daniel E  Tezak,"Tezak Heavy Equipment Co., Inc.","Crushed, Broken Stone NEC",38.433889,-105.264444
T. H. E.  Aggregate Source,Active,Daniel E  Tezak,Tezak Heavy Equipment Company Inc,"Crushed, Broken Stone NEC",38.433888,-105.264444
SCREEN PLANT #1,Abandoned,Bruce  Jassmann,Bruces Gravel,Construction Sand and Gravel,36.554722,-105.263333
Byzantine Quarry,Abandoned,Norbie  Larsen,Larson Colorado LLC,"Crushed, Broken Sandstone",38.513333,-105.261111
M. Vasquez Quarry,Abandoned,Arthur  Vasquez,O & A Stone Company,Dimension Sandstone,40.256111,-105.256666
Ralston Quarry ,Intermittent,Jeffrey W  Keller; John M  Keller,Asphalt Paving Company,"Crushed, Broken Stone NEC",39.813889,-105.248056
Portable Crusher #2,Active,Jeffrey W  Keller; John M  Keller,Asphalt Paving Company,Construction Sand and Gravel,39.813889,-105.248056
Church Pit/McKay Resources,Active,Bret  Hall; Scott  Masi,Bestway Concrete & Aggregates,Construction Sand and Gravel,39.887778,-105.239722
Boulder Plant,Active,Trinity Industries Inc,"TRNLWB, LLC",Common Shale,39.909722,-105.238888
Jacobs Ranch Mine,Abandoned,Arch Coal Inc,Jacobs Ranch Coal LLC,Coal (Bituminous),43.716666,-105.233333
COTTER MILL,Abandoned,General Atomics Uranium Resources,Cotter Corp,Uranium Ore,38.400833,-105.228611
Colorado Quarries Inc,Active,Bill  Tezak,Colorado Quarries Inc,"Crushed, Broken Stone NEC",38.445833,-105.226944
Portable Unit #2,Active,Bill  Tezak,Colorado Quarries Inc,Dimension Marble,38.445833,-105.226944
Portable Unit #1,Intermittent,Bill  Tezak,Colorado Quarries Inc,"Crushed, Broken Stone NEC",38.445833,-105.226944
Portable Unit #3,Intermittent,Bill  Tezak,Colorado Quarries Inc,Construction Sand and Gravel,38.445556,-105.226667
Portable Crusher #2,Intermittent,John L  Ary,A & S Construction Co,Construction Sand and Gravel,38.44,-105.226111
Portable Crusher,Intermittent,Andrew  Kagan; Rebecca  Kagan,Kagan & Son LLC,Construction Sand and Gravel,38.439949,-105.226097
J&J Stone Pit #1,Temporarily Idled,Mike D.  Krauth,Krauthco Inc,Dimension Sandstone,38.470555,-105.224166
Rocky Road,Intermittent,Oren  Matthews; Jimmy  Matthews,Rocky Road Gravel Products,Construction Sand and Gravel,35.593888,-105.223888
Carter Lake Enterprises Inc,Abandoned,Matthew  Sprague,Carter Lake Enterprises Inc,Dimension Stone NEC,40.496667,-105.2225
Meadow Hollow Quarry ,Abandoned,Matthew  Sprague,Carter Lake Enterprises,Dimension Sandstone,40.286944,-105.22
SPECIFICATION AGGREGATES,Active,Martin Marietta Materials Inc,Martin Marietta Materials,"Crushed, Broken Sandstone",39.716111,-105.207777
MORRISON PLANT,Active,Holcim Ltd,Aggregate Industries WCR Inc,"Crushed, Broken Granite",39.631111,-105.201388
TRUPP LOVELAND,Active,Judy  Sprague,Arkins Park Stone ,Dimension Sandstone,40.443395,-105.201234
Rocky Road Quarry ,Active,Douglas  Bachli,Colorado Flagstone Inc,Dimension Sandstone,40.437222,-105.1975
North Antelope Rochelle Mine,Active,Peabody Energy,Peabody Powder River Mining LLC,Coal (Bituminous),43.718333,-105.191111
Twin Pines No 2 Coal Mine,Abandoned and Sealed,Falcon Energy Inc,Twin Pines Investment Ltd Ptnrship/Falcon Energy,Coal (Bituminous),38.3417,-105.191
Portable Processing Equipment,Intermittent,Ken  Buesing,"Recycled Materials Company, Inc.","Crushed, Broken Granite",38.447778,-105.188889
Wood Business Park Quarry  ,Intermittent,San Miguel County-NM,San Miguel County,Dimension Limestone,35.652222,-105.185555
Cordero Mine,Active,Cloud Peak Energy Resources LLC,Cordero Mining LLC,Coal (Bituminous),44.066667,-105.183333
Stone Ranch Pit,Intermittent,Russel  Van Egmond,Van Egmond Stone Company LLC,"Crushed, Broken Sandstone",38.741111,-105.179722
Crusher #4,Intermittent,John L  Ary,A & S Construction Company,Construction Sand and Gravel,38.418611,-105.178056
Owl Canyon Quarry & Mill,Active,Pete Lien & Sons Inc,"Pete Lien and Sons, Inc.",Dimension Limestone,40.757778,-105.175556
Portable Plant #1,Active,Pete Lien & Sons Inc,"Pete Lien and Sons, Inc.","Crushed, Broken Stone NEC",40.757778,-105.175556
North Antelope Mine,Abandoned,Hanson PLC,Powder River Coal Company,Coal (Bituminous),43.5667,-105.175
Antelope Coal Mine,Active,Cloud Peak Energy Resources LLC,Antelope Coal LLC,Coal (Bituminous),43.5,-105.166667
Stone Wholesale Brownstone Quarry,Active,Jim  Striggow,"Stone Wholesale, Inc.",Dimension Stone NEC,40.522222,-105.165556
PORTABLE PLANT #1,Intermittent,Jim M  Mac Donald; Jeff W  Keller,APC SOUTHERN CONSTRUCTION,Construction Sand and Gravel,39.775278,-105.164444
Providence Mine,Abandoned,Shannon P  Murphy; Gary  Nordic,Providence Mining LLC,Gold Ore,38.755277,-105.164444
Granite Canyon Quarry,Active,Martin Marietta Materials Inc,Meridian Granite Company,"Crushed, Broken Granite",41.103888,-105.161111
Lyons Cement Plant Cemex Inc,Active,Cemex S A,Cemex Inc,Cement,40.203333,-105.160277
MULE CREEK GRAVEL PIT,Intermittent,Pete  Kuyper,Mule Creek Gravel Pit,Construction Sand and Gravel,38.886944,-105.157778
Teller County Screen #2,Temporarily Idled,Teller County-Co,Teller County Road & Bridge Department,Construction Sand and Gravel,38.925555,-105.149166
