VIOLATOR_TYPE_CD,MINE_TYPE,COAL_METAL_IND,SIG_SUB,LIKELIHOOD,INJ_ILLNESS,NO_AFFECTED,NEGLIGENCE,SPECIAL_ASSESS,PRIMARY_OR_MILL,ASMT_GENERATED_IND,CONTESTED_IND,VIOLATOR_VIOLATION_CNT,VIOLATOR_INSPECTION_DAY_CNT,ACTIVITY,ACTIVE_SECTIONS,IDLE_SECTIONS,SHAFT_SLOPE_SINK,IMPOUND_CONSTR,BLDG_CONSTR_SITES,DRAGLINES,UNCLASSIFIED_CONSTR,CO_RECORDS,SURF_UG_MINE,SURF_FACILITY_MINE,REFUSE_PILES,EXPLOSIVE_STORAGE,OUTBY_AREAS,MAJOR_CONSTR,SHAFTS_SLOPES,IMPOUNDMENTS,MISC_AREA,PROGRAM_AREA,SAMPLE_CNT_AIR,SAMPLE_CNT_DUSTSPOT,SAMPLE_CNT_DUSTSURVEY,SAMPLE_CNT_RESPDUST,SAMPLE_CNT_NOISE,SAMPLE_CNT_OTHER,NBR_INSPECTORS,TOTAL_ON_SITE_HOURS,TOTAL_INSP_HOURS,COAL_METAL_IND,TOTAL_ON_SITE_HRS_SPVR_TRAINEE,TOTAL_INSP_HRS_SPVR_TRAINEE,PRIMARY_SIC,PRIMARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,AVG_MINE_HEIGHT,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS
Operator,Surface,M,N,Reasonably,Fatal,1,ModNegligence,N,Primary,N,Y,17,9,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,16,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,9,Y,0,N,N,N
Operator,Surface,M,N,NoLikelihood,NoLostDays,0,ModNegligence,N,Primary,N,N,39,27,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,14,9,M,0,0,"Common Shale",Nonmetal,N,,4,10,1,0,9,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,2,3,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,23,12,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,9,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,20,12,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,18,11,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,9,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,33,15,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,67,45,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,Y,42,17,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,3,161,124,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,HighNegligence,N,Primary,N,N,7,7,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,28,20,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,9,Y,0,N,N,N
Contractor,Surface,M,Y,Reasonably,Permanent,1,HighNegligence,N,Primary,N,Y,13,0,"Verbal Hazard Complaint Inspections",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Verbal Hazard Complaint Inspections",0,0,0,0,0,0,1,20,9,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,LostDays,1,ModNegligence,N,Primary,N,N,17,53,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,116,81,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,HighNegligence,N,Primary,N,N,0,0,"103 (g) Written Notification Hazard Complaint Inspectio",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--103 (g) Written Notification Hazard Complaint Inspecti",0,0,0,0,0,0,2,40,21,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Contractor,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,13,0,"Spot Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Spot Inspection",0,0,0,0,0,0,2,7,6,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,,,,0,,N,Primary,N,N,0,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,95,47,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Contractor,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,14,0,"Compliance Follow-up Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Compliance Follow-up Inspection",0,0,0,0,0,0,1,7,3,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,LostDays,1,ModNegligence,N,Primary,N,N,23,44,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,73,55,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,Y,18,66,"Compliance Follow-up Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Compliance Follow-up Inspection",0,0,0,0,0,0,1,6,3,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,Y,18,70,"Compliance Follow-up Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Compliance Follow-up Inspection",0,0,0,0,0,0,1,8,5,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,HighNegligence,N,Primary,N,Y,24,71,"Compliance Follow-up Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Compliance Follow-up Inspection",0,0,0,0,0,0,1,13,6,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,,,,0,,N,Primary,N,N,0,0,"Non-Chargeable Accident Investigation",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Non-Chargeable Accident Investigation",0,0,0,0,0,0,1,31,18,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,12,20,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,27,21,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,8,15,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,22,15,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,1,7,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,42,28,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,14,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,4,13,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,50,34,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,8,14,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,18,14,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,8,15,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,30,19,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,1,12,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,23,13,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,17,17,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,13,10,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,16,13,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,15,12,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,16,13,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,21,16,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,6,3,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,28,18,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,4,7,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,26,14,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,2,ModNegligence,N,Primary,N,N,18,13,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,23,12,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,4,7,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,19,16,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,1,0,16,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,31,26,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,16,22,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,34,21,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,14,23,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,2,44,28,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,12,22,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,36,20,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,16,30,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,3,158,105,M,32,25,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Contractor,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,8,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,3,135,59,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Contractor,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,4,0,"Spot Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Spot Inspection",0,0,0,0,0,0,1,58,28,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Contractor,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,Y,6,0,"Verbal Hazard Complaint Inspections",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Verbal Hazard Complaint Inspections",0,0,0,0,0,0,1,19,10,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Contractor,Surface,M,N,Reasonably,Fatal,1,ModNegligence,N,Primary,N,Y,6,0,"Non-Fatal Accident Investigation",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Non-Fatal Accident Investigation",0,0,0,0,0,0,1,34,17,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,17,10,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,22,39,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,96,53,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,5,8,3,1,103,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,LostDays,1,HighNegligence,N,Primary,N,N,7,5,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,15,8,M,0,0,"Crushed, Broken Limestone NEC",Stone,N,,7,12,2,0,4,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,LostDays,1,HighNegligence,N,Primary,N,N,14,6,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,30,19,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,LostDays,1,ModNegligence,N,Primary,N,N,1,13,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,12,7,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Contractor,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,10,7,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Operator,Facility,M,Y,Reasonably,Fatal,1,LowNegligence,N,Mill,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,8,3,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,LowNegligence,N,Primary,N,N,0,25,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,13,10,M,0,0,"Crushed, Broken Granite",Stone,N,,5,8,1,1,26,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,Fatal,1,ModNegligence,N,Mill,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,14,10,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Contractor,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,15,9,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,Permanent,1,LowNegligence,N,Mill,N,N,2,4,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,0,0,0,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Contractor,Facility,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"Verbal Hazard Complaint Inspections",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Verbal Hazard Complaint Inspections",0,0,0,0,0,0,1,13,1,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,1,3,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,17,12,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Contractor,Surface,M,N,NoLikelihood,NoLostDays,1,ModNegligence,N,Primary,N,N,3,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,61,40,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Contractor,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,34,19,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,LostDays,1,ModNegligence,N,Mill,N,N,4,4,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,10,7,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,LostDays,1,ModNegligence,N,Mill,N,N,6,4,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,17,12,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,13,21,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,35,23,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Contractor,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,39,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,22,14,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Operator,Facility,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,1,5,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,15,10,M,0,0,"Misc. Metal Ore NEC",Metal,N,,0,0,0,0,0,N,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,6,7,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,37,23,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,9,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,3,18,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,35,17,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Contractor,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,2,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,49,35,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,5,12,1,0,20,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,1,9,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,25,18,M,0,0,"Crushed, Broken Granite",Stone,N,,5,8,1,1,26,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,7,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,16,13,M,0,0,"Crushed, Broken Granite",Stone,N,,5,8,1,1,26,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,6,4,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,22,14,M,0,0,"Crushed, Broken Marble",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,4,8,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,23,16,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,HighNegligence,N,Primary,N,N,3,9,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--Regular Safety and Health Inspection",0,0,0,0,0,0,1,30,19,M,0,0,"Crushed, Broken Granite",Stone,N,,5,8,1,1,26,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,HighNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,7,5,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,,,,0,,N,Primary,N,N,0,0,"COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,1,4,3,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,HighNegligence,N,Mill,N,N,2,6,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,13,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
